date,model,retailer,customer_id,kind_cheese,quantity,price
01.01.2020,0,A1,455,продукты сырные,700,400
01.01.2020,0,A1,503,продукты сырные,500,400
01.01.2020,0,A2,523,сыр мягкий,700,500
01.01.2020,0,A4,525,сыр полутвердый,600,630
01.01.2020,0,A1,529,прочие сыры,700,700
01.01.2020,0,A1,537,сыр полутвердый,700,600
01.01.2020,0,A1,539,сыр твердый,900,1000
01.01.2020,0,A5,547,сыр твердый,300,950
01.01.2020,0,A1,552,сыр полутвердый,600,600
01.01.2020,0,A4,564,сыр твердый,900,1050
01.01.2020,0,A2,595,продукты сырные,300,400
01.01.2020,0,A4,617,сыр мягкий,400,525
01.01.2020,0,A1,619,прочие сыры,500,700
01.01.2020,0,A1,623,продукты сырные,800,400
01.01.2020,0,A3,653,сыр полутвердый,500,600
01.01.2020,0,A5,663,продукты сырные,600,380
01.01.2020,0,A2,667,сыр полутвердый,800,600
01.01.2020,0,A2,668,продукты сырные,600,400
01.01.2020,0,A4,669,сыр полутвердый,1000,630
01.01.2020,0,A4,676,сыр мягкий,800,525
01.01.2020,0,A2,687,продукты сырные,900,400
01.01.2020,0,A2,689,продукты сырные,200,400
01.01.2020,0,A3,690,прочие сыры,200,700
01.01.2020,0,A2,726,сыр твердый,800,1000
01.01.2020,0,A2,728,сыр мягкий,800,500
01.01.2020,0,A3,754,сыр полутвердый,800,600
01.01.2020,0,A3,769,сыр полутвердый,300,600
01.01.2020,0,A2,789,сыр твердый,300,1000
01.01.2020,0,A1,799,сыр полутвердый,800,600
01.01.2020,0,A5,827,сыр полутвердый,900,570
01.01.2020,0,A4,851,сыр мягкий,400,525
01.01.2020,0,A1,852,сыр твердый,300,1000
01.01.2020,0,A2,870,прочие сыры,800,700
01.01.2020,0,A4,876,продукты сырные,700,340
01.01.2020,0,A3,884,прочие сыры,300,700
01.01.2020,0,A1,897,продукты сырные,200,400
01.01.2020,0,A1,908,сыр твердый,400,1000
01.01.2020,0,A5,925,сыр твердый,900,950
01.01.2020,0,A3,970,сыр полутвердый,700,600
01.01.2020,0,A2,977,сыр твердый,600,1000
01.01.2020,0,A1,983,продукты сырные,700,400
01.01.2020,0,A4,998,сыр мягкий,900,525
01.01.2020,0,A2,1030,продукты сырные,400,400
01.01.2020,0,A4,1042,продукты сырные,300,340
01.01.2020,0,A3,1046,сыр твердый,400,1000
01.01.2020,0,A3,1052,продукты сырные,900,400
01.01.2020,0,A4,1059,прочие сыры,600,770
01.01.2020,0,A1,1097,сыр твердый,800,1000
01.01.2020,0,A5,1099,сыр мягкий,200,475
01.01.2020,0,A5,1106,продукты сырные,900,380
01.01.2020,0,A1,1112,сыр твердый,1000,1000
01.01.2020,0,A3,1115,продукты сырные,300,400
01.01.2020,0,A3,1127,сыр мягкий,300,500
01.01.2020,0,A1,1130,сыр мягкий,200,500
01.01.2020,0,A4,1140,сыр твердый,600,1050
01.01.2020,0,A1,1156,продукты сырные,400,400
01.01.2020,0,A1,1158,прочие сыры,1000,700
01.01.2020,0,A2,1161,сыр полутвердый,500,600
01.01.2020,0,A3,1180,сыр твердый,800,1000
01.01.2020,0,A2,1205,сыр полутвердый,500,600
01.01.2020,0,A2,1210,сыр мягкий,300,500
01.01.2020,0,A1,1213,сыр твердый,500,1000
01.01.2020,0,A1,1221,продукты сырные,600,400
01.01.2020,0,A4,1236,сыр твердый,500,1050
01.01.2020,0,A3,1244,прочие сыры,200,700
01.01.2020,0,A1,1245,продукты сырные,400,400
01.01.2020,0,A3,1256,сыр твердый,800,1000
01.01.2020,0,A3,1272,сыр мягкий,800,500
01.01.2020,0,A1,1279,продукты сырные,1000,400
01.01.2020,0,A2,1280,продукты сырные,500,400
01.01.2020,0,A1,1284,сыр мягкий,700,500
01.01.2020,0,A2,1295,сыр полутвердый,800,600
01.01.2020,0,A3,1303,сыр мягкий,600,500
01.01.2020,0,A4,1308,сыр мягкий,600,525
01.01.2020,0,A5,1326,сыр полутвердый,1000,570
01.01.2020,0,A3,1333,прочие сыры,500,700
01.01.2020,0,A3,1337,продукты сырные,1000,400
01.01.2020,0,A2,1349,сыр мягкий,800,500
01.01.2020,0,A4,1352,сыр полутвердый,800,630
01.01.2020,0,A1,1360,сыр твердый,400,1000
01.01.2020,0,A2,1361,сыр полутвердый,800,600
01.01.2020,0,A1,1364,сыр полутвердый,200,600
01.01.2020,0,A1,1384,сыр мягкий,500,500
01.01.2020,0,A4,1387,сыр полутвердый,400,630
01.01.2020,0,A3,1392,сыр твердый,800,1000
01.01.2020,0,A1,1414,сыр мягкий,800,500
01.01.2020,0,A1,1431,сыр твердый,900,1000
01.01.2020,0,A3,1438,сыр твердый,900,1000
01.01.2020,0,A3,1442,сыр полутвердый,600,600
01.01.2020,0,A3,1446,сыр полутвердый,500,600
01.01.2020,0,A2,1456,сыр твердый,300,1000
01.01.2020,0,A2,1477,сыр твердый,800,1000
01.01.2020,0,A2,1481,прочие сыры,500,700
01.01.2020,0,A2,1486,продукты сырные,600,400
01.01.2020,0,A4,1500,прочие сыры,1000,770
01.01.2020,0,A2,1523,сыр твердый,400,1000
01.01.2020,0,A4,1546,сыр мягкий,700,525
01.01.2020,0,A4,1553,сыр твердый,400,1050
01.01.2020,0,A5,1558,сыр твердый,1000,950
01.01.2020,0,A2,1574,сыр твердый,800,1000
01.01.2020,0,A5,1581,продукты сырные,300,380
01.01.2020,0,A3,1604,сыр твердый,700,1000
01.01.2020,0,A1,1614,сыр мягкий,900,500
01.01.2020,0,A2,1620,прочие сыры,600,700
01.01.2020,0,A2,1639,сыр твердый,400,1000
01.01.2020,0,A1,1657,сыр полутвердый,900,600
01.01.2020,0,A1,1669,сыр твердый,800,1000
01.01.2020,0,A2,1672,сыр твердый,700,1000
01.01.2020,0,A2,1678,сыр мягкий,700,500
01.01.2020,0,A4,1695,продукты сырные,400,340
01.01.2020,0,A2,1715,сыр мягкий,700,500
01.01.2020,0,A2,1751,сыр твердый,500,1000
01.01.2020,0,A1,1757,продукты сырные,600,400
01.01.2020,0,A4,1758,сыр полутвердый,600,630
01.01.2020,0,A5,1761,сыр полутвердый,400,570
01.01.2020,0,A1,1777,сыр мягкий,1000,500
01.01.2020,0,A3,1780,сыр твердый,200,1000
01.01.2020,0,A3,1815,сыр мягкий,300,500
01.01.2020,0,A2,1820,сыр мягкий,500,500
01.01.2020,0,A3,1821,сыр твердый,500,1000
01.01.2020,0,A5,1856,сыр полутвердый,300,570
01.01.2020,0,A4,1857,прочие сыры,300,770
01.01.2020,0,A1,1879,сыр полутвердый,200,600
01.01.2020,0,A1,1911,продукты сырные,1000,400
01.01.2020,0,A4,1921,продукты сырные,300,340
01.01.2020,0,A2,1945,продукты сырные,600,400
01.01.2020,0,A4,1952,продукты сырные,1000,340
01.01.2020,0,A2,1956,сыр мягкий,200,500
01.01.2020,0,A4,1961,продукты сырные,300,340
01.01.2020,0,A2,1962,сыр мягкий,500,500
01.01.2020,0,A1,1973,сыр мягкий,700,500
01.01.2020,0,A3,1984,продукты сырные,600,400
01.01.2020,0,A2,1986,сыр полутвердый,200,600
01.01.2020,0,A4,1992,сыр твердый,900,1050
01.01.2020,0,A5,2002,сыр полутвердый,1000,570
01.01.2020,0,A4,2003,сыр мягкий,500,525
01.01.2020,0,A1,2005,сыр мягкий,800,500
01.01.2020,0,A2,2021,сыр полутвердый,500,600
01.01.2020,0,A4,2059,прочие сыры,600,770
01.01.2020,0,A1,2061,сыр мягкий,500,500
01.01.2020,0,A4,2075,прочие сыры,1000,770
01.01.2020,0,A2,2081,прочие сыры,900,700
01.01.2020,0,A1,2083,сыр твердый,700,1000
01.01.2020,0,A1,2084,сыр твердый,500,1000
01.01.2020,0,A1,2103,продукты сырные,1000,400
01.01.2020,0,A5,2104,продукты сырные,700,380
01.01.2020,0,A2,2106,продукты сырные,200,400
01.01.2020,0,A4,2109,сыр твердый,400,1050
01.01.2020,0,A4,2132,продукты сырные,900,340
01.01.2020,0,A2,2145,сыр мягкий,600,500
01.01.2020,0,A1,2177,сыр твердый,800,1000
01.01.2020,0,A5,2180,сыр твердый,500,950
01.01.2020,0,A2,2202,сыр мягкий,700,500
01.01.2020,0,A1,2203,сыр полутвердый,900,600
01.01.2020,0,A5,2204,прочие сыры,400,665
01.01.2020,0,A2,2208,сыр твердый,500,1000
01.01.2020,0,A4,2222,сыр твердый,500,1050
01.01.2020,0,A4,2233,сыр твердый,800,1050
01.01.2020,0,A3,2238,сыр твердый,300,1000
01.01.2020,0,A1,2251,продукты сырные,900,400
01.01.2020,0,A2,2263,сыр твердый,700,1000
01.01.2020,0,A5,2274,сыр полутвердый,200,570
01.01.2020,0,A5,2278,продукты сырные,900,380
01.01.2020,0,A1,2280,прочие сыры,600,700
01.01.2020,0,A2,2282,сыр полутвердый,400,600
01.01.2020,0,A2,2305,сыр твердый,500,1000
01.01.2020,0,A5,2313,сыр твердый,700,950
01.01.2020,0,A2,2317,продукты сырные,500,400
01.01.2020,0,A4,2323,сыр мягкий,1000,525
01.01.2020,0,A1,2328,сыр твердый,500,1000
01.01.2020,0,A1,2333,сыр мягкий,700,500
01.01.2020,0,A5,2340,сыр полутвердый,800,570
01.01.2020,0,A1,2341,сыр полутвердый,300,600
01.01.2020,0,A1,2353,сыр полутвердый,1000,600
01.01.2020,0,A1,2382,сыр полутвердый,200,600
01.01.2020,0,A5,2385,продукты сырные,1000,380
01.01.2020,0,A2,2387,сыр твердый,300,1000
01.01.2020,0,A4,2399,сыр полутвердый,700,630
01.01.2020,0,A1,2403,прочие сыры,800,700
01.01.2020,0,A1,2413,продукты сырные,600,400
01.01.2020,0,A1,2446,прочие сыры,300,700
01.01.2020,0,A3,2454,прочие сыры,200,700
01.01.2020,0,A1,2460,сыр твердый,700,1000
01.01.2020,0,A4,2461,прочие сыры,1000,770
01.01.2020,0,A1,2474,сыр мягкий,400,500
01.01.2020,0,A3,2502,продукты сырные,200,400
01.01.2020,0,A1,2588,сыр твердый,800,1000
01.01.2020,0,A2,2600,сыр мягкий,200,500
01.01.2020,0,A4,2618,продукты сырные,500,340
01.01.2020,0,A1,2622,продукты сырные,400,400
01.01.2020,0,A4,2623,продукты сырные,700,340
01.01.2020,0,A1,2627,сыр твердый,300,1000
01.01.2020,0,A1,2639,сыр твердый,1000,1000
01.01.2020,0,A3,2644,сыр полутвердый,800,600
01.01.2020,0,A1,2653,продукты сырные,200,400
01.01.2020,0,A2,2685,продукты сырные,300,400
01.01.2020,0,A4,2699,сыр твердый,800,1050
01.01.2020,0,A2,2706,сыр твердый,700,1000
01.01.2020,0,A3,2714,сыр полутвердый,200,600
01.01.2020,0,A4,2725,сыр полутвердый,600,630
01.01.2020,0,A3,2726,сыр полутвердый,500,600
01.01.2020,0,A3,2728,сыр мягкий,200,500
01.01.2020,0,A3,2740,сыр полутвердый,800,600
01.01.2020,0,A2,2756,сыр твердый,800,1000
01.01.2020,0,A3,2761,сыр твердый,800,1000
01.01.2020,0,A4,2767,сыр мягкий,600,525
01.01.2020,0,A4,2771,продукты сырные,200,340
01.01.2020,0,A1,2778,сыр мягкий,900,500
01.01.2020,0,A1,2781,продукты сырные,900,400
01.01.2020,0,A1,2783,сыр твердый,300,1000
01.01.2020,0,A2,2786,прочие сыры,800,700
01.01.2020,0,A1,2788,продукты сырные,500,400
01.01.2020,0,A4,2791,прочие сыры,300,770
01.01.2020,0,A1,2792,сыр мягкий,200,500
01.01.2020,0,A5,2798,продукты сырные,500,380
01.01.2020,0,A1,2803,продукты сырные,600,400
01.01.2020,0,A2,2811,продукты сырные,800,400
01.01.2020,0,A1,2817,прочие сыры,800,700
01.01.2020,0,A4,2819,сыр мягкий,300,525
01.01.2020,0,A1,2820,прочие сыры,600,700
01.01.2020,0,A1,2828,продукты сырные,400,400
01.01.2020,0,A1,2829,сыр полутвердый,700,600
01.01.2020,0,A4,2835,сыр полутвердый,1000,630
01.01.2020,0,A5,2836,продукты сырные,600,380
01.01.2020,0,A2,2845,сыр мягкий,300,500
01.01.2020,0,A4,2847,сыр полутвердый,800,630
01.01.2020,0,A1,2849,сыр мягкий,400,500
01.01.2020,0,A1,2852,прочие сыры,500,700
01.01.2020,0,A1,2853,продукты сырные,800,400
01.01.2020,0,A2,2858,прочие сыры,800,700
01.01.2020,0,A1,2883,сыр твердый,600,1000
01.01.2020,0,A4,2886,продукты сырные,400,340
01.01.2020,0,A4,2892,сыр твердый,500,1050
01.01.2020,0,A1,2895,продукты сырные,1000,400
01.01.2020,0,A3,2897,сыр полутвердый,1000,600
01.01.2020,0,A2,2899,прочие сыры,1000,700
01.01.2020,0,A1,2910,прочие сыры,500,700
01.01.2020,0,A3,2917,продукты сырные,1000,400
01.01.2020,0,A1,2930,прочие сыры,800,700
01.01.2020,0,A2,2931,продукты сырные,400,400
01.01.2020,0,A1,2932,сыр твердый,800,1000
01.01.2020,0,A1,2935,сыр твердый,200,1000
01.01.2020,0,A2,2941,прочие сыры,500,700
01.01.2020,0,A3,2942,сыр мягкий,800,500
01.01.2020,0,A2,2947,сыр мягкий,300,500
01.01.2020,0,A1,2948,сыр полутвердый,1000,600
01.01.2020,0,A1,2955,сыр мягкий,900,500
01.01.2020,0,A3,2956,сыр мягкий,800,500
01.01.2020,0,A2,2965,сыр твердый,1000,1000
01.01.2020,0,A3,2969,прочие сыры,600,700
01.01.2020,0,A1,2981,сыр твердый,200,1000
01.01.2020,0,A3,2984,сыр мягкий,1000,500
01.01.2020,0,A2,2986,сыр полутвердый,500,600
01.01.2020,0,A2,2987,сыр мягкий,500,500
01.01.2020,0,A2,2992,сыр твердый,200,1000
01.01.2020,0,A3,2993,сыр мягкий,400,500
01.01.2020,0,A4,3003,сыр твердый,700,1050
01.01.2020,0,A2,3004,сыр полутвердый,1000,600
01.01.2020,0,A1,3005,прочие сыры,600,700
01.01.2020,0,A1,3012,прочие сыры,1000,700
02.01.2020,0,A1,1668,прочие сыры,200,700
02.01.2020,0,A1,1673,прочие сыры,200,700
02.01.2020,0,A3,1676,продукты сырные,1000,400
02.01.2020,0,A4,1683,сыр мягкий,200,525
02.01.2020,0,A1,1693,продукты сырные,400,400
02.01.2020,0,A3,1700,прочие сыры,500,700
02.01.2020,0,A1,1708,сыр мягкий,600,500
02.01.2020,0,A5,1714,сыр мягкий,900,475
02.01.2020,0,A4,1720,продукты сырные,900,340
02.01.2020,0,A1,1737,сыр мягкий,700,500
02.01.2020,0,A4,1746,сыр твердый,700,1050
02.01.2020,0,A1,1762,прочие сыры,200,700
02.01.2020,0,A4,1766,продукты сырные,400,340
02.01.2020,0,A1,1770,сыр полутвердый,200,600
02.01.2020,0,A5,1796,продукты сырные,400,380
02.01.2020,0,A1,1800,сыр полутвердый,400,600
02.01.2020,0,A4,1839,прочие сыры,800,770
02.01.2020,0,A3,1854,сыр мягкий,900,500
02.01.2020,0,A5,1860,сыр мягкий,200,475
02.01.2020,0,A1,1873,сыр твердый,900,1000
02.01.2020,0,A1,1887,сыр полутвердый,300,600
02.01.2020,0,A1,1909,сыр мягкий,600,500
02.01.2020,0,A3,1915,продукты сырные,200,400
02.01.2020,0,A2,1920,сыр твердый,1000,1000
02.01.2020,0,A2,1925,сыр полутвердый,400,600
02.01.2020,0,A1,1942,сыр твердый,500,1000
02.01.2020,0,A1,1959,сыр мягкий,1000,500
02.01.2020,0,A4,1964,сыр твердый,600,1050
02.01.2020,0,A3,1974,сыр мягкий,600,500
02.01.2020,0,A2,1987,сыр мягкий,900,500
02.01.2020,0,A4,1989,сыр мягкий,900,525
02.01.2020,0,A1,1998,прочие сыры,200,700
02.01.2020,0,A1,2012,прочие сыры,500,700
02.01.2020,0,A4,2022,сыр мягкий,900,525
02.01.2020,0,A4,2065,сыр полутвердый,500,630
02.01.2020,0,A1,2066,сыр мягкий,300,500
02.01.2020,0,A4,2067,продукты сырные,500,340
02.01.2020,0,A3,2089,сыр полутвердый,1000,600
02.01.2020,0,A1,2094,сыр мягкий,300,500
02.01.2020,0,A5,2097,сыр мягкий,500,475
02.01.2020,0,A3,2100,прочие сыры,1000,700
02.01.2020,0,A2,2101,прочие сыры,500,700
02.01.2020,0,A1,2112,сыр мягкий,700,500
02.01.2020,0,A1,2113,сыр полутвердый,800,600
02.01.2020,0,A1,2122,сыр твердый,200,1000
02.01.2020,0,A2,2135,сыр мягкий,600,500
02.01.2020,0,A1,2147,сыр полутвердый,600,600
02.01.2020,0,A2,2160,сыр твердый,400,1000
02.01.2020,0,A1,2163,сыр полутвердый,600,600
02.01.2020,0,A2,2176,продукты сырные,1000,400
02.01.2020,0,A3,2188,продукты сырные,200,400
02.01.2020,0,A3,2210,сыр полутвердый,700,600
02.01.2020,0,A1,2225,прочие сыры,600,700
02.01.2020,0,A1,2249,сыр твердый,400,1000
02.01.2020,0,A1,2253,сыр полутвердый,1000,600
02.01.2020,0,A2,2275,сыр мягкий,900,500
02.01.2020,0,A4,2291,сыр твердый,600,1050
02.01.2020,0,A1,2303,сыр полутвердый,600,600
02.01.2020,0,A2,2315,сыр мягкий,600,500
02.01.2020,0,A4,2331,продукты сырные,500,340
02.01.2020,0,A1,2350,сыр твердый,500,1000
02.01.2020,0,A3,2352,продукты сырные,900,400
02.01.2020,0,A2,2360,продукты сырные,600,400
02.01.2020,0,A3,2363,продукты сырные,1000,400
02.01.2020,0,A1,2372,прочие сыры,500,700
02.01.2020,0,A3,2373,прочие сыры,500,700
02.01.2020,0,A4,2389,прочие сыры,900,770
02.01.2020,0,A2,2409,прочие сыры,1000,700
02.01.2020,0,A1,2419,продукты сырные,300,400
02.01.2020,0,A2,2430,прочие сыры,600,700
02.01.2020,0,A2,2453,сыр твердый,700,1000
02.01.2020,0,A1,2487,сыр твердый,1000,1000
02.01.2020,0,A1,2493,сыр мягкий,300,500
02.01.2020,0,A1,2504,сыр твердый,1000,1000
02.01.2020,0,A4,2517,прочие сыры,300,770
02.01.2020,0,A2,2521,продукты сырные,700,400
02.01.2020,0,A1,2529,сыр твердый,900,1000
02.01.2020,0,A4,2540,сыр полутвердый,800,630
02.01.2020,0,A4,2542,сыр полутвердый,500,630
02.01.2020,0,A2,2545,сыр мягкий,200,500
02.01.2020,0,A2,2558,сыр мягкий,900,500
02.01.2020,0,A1,2574,продукты сырные,400,400
02.01.2020,0,A4,2589,сыр твердый,1000,1050
02.01.2020,0,A4,2590,сыр твердый,400,1050
02.01.2020,0,A3,2592,продукты сырные,500,400
02.01.2020,0,A2,2601,сыр мягкий,1000,500
02.01.2020,0,A4,2614,сыр полутвердый,400,630
02.01.2020,0,A5,2640,прочие сыры,700,665
02.01.2020,0,A4,2652,сыр мягкий,1000,525
02.01.2020,0,A2,2656,продукты сырные,500,400
02.01.2020,0,A1,2663,сыр мягкий,900,500
02.01.2020,0,A1,2666,сыр твердый,600,1000
02.01.2020,0,A2,2697,сыр мягкий,1000,500
02.01.2020,0,A1,2718,продукты сырные,200,400
02.01.2020,0,A1,2722,продукты сырные,300,400
02.01.2020,0,A5,2727,сыр мягкий,900,475
02.01.2020,0,A3,2741,сыр твердый,400,1000
02.01.2020,0,A3,2772,прочие сыры,900,700
02.01.2020,0,A2,2832,продукты сырные,1000,400
02.01.2020,0,A2,2833,прочие сыры,300,700
02.01.2020,0,A5,2848,продукты сырные,600,380
02.01.2020,0,A3,2855,прочие сыры,300,700
02.01.2020,0,A2,2870,сыр полутвердый,300,600
02.01.2020,0,A2,2871,продукты сырные,300,400
02.01.2020,0,A1,2873,сыр мягкий,900,500
02.01.2020,0,A1,2875,прочие сыры,400,700
02.01.2020,0,A4,2879,продукты сырные,800,340
02.01.2020,0,A2,2894,продукты сырные,600,400
02.01.2020,0,A2,2896,продукты сырные,700,400
02.01.2020,0,A1,2901,сыр твердый,200,1000
02.01.2020,0,A3,2916,сыр полутвердый,1000,600
02.01.2020,0,A1,2933,продукты сырные,300,400
02.01.2020,0,A1,2934,сыр мягкий,900,500
02.01.2020,0,A2,2940,сыр полутвердый,800,600
02.01.2020,0,A1,2957,прочие сыры,900,700
02.01.2020,0,A3,2964,сыр твердый,400,1000
02.01.2020,0,A3,2966,сыр твердый,400,1000
02.01.2020,0,A1,2967,продукты сырные,600,400
02.01.2020,0,A4,2974,сыр полутвердый,600,630
02.01.2020,0,A4,2980,прочие сыры,800,770
02.01.2020,0,A2,2988,сыр твердый,600,1000
02.01.2020,0,A5,2994,прочие сыры,1000,665
02.01.2020,0,A4,2995,сыр полутвердый,700,630
02.01.2020,0,A1,2999,сыр мягкий,700,500
02.01.2020,0,A5,3009,сыр полутвердый,500,570
03.01.2020,0,A1,2265,сыр полутвердый,400,600
03.01.2020,0,A4,2283,прочие сыры,300,770
03.01.2020,0,A5,2286,сыр твердый,800,950
03.01.2020,0,A4,2288,прочие сыры,800,770
03.01.2020,0,A2,2308,прочие сыры,1000,700
03.01.2020,0,A2,2318,продукты сырные,700,400
03.01.2020,0,A5,2319,продукты сырные,200,380
03.01.2020,0,A4,2326,прочие сыры,900,770
03.01.2020,0,A5,2327,продукты сырные,400,380
03.01.2020,0,A3,2348,продукты сырные,800,400
03.01.2020,0,A2,2351,сыр твердый,900,1000
03.01.2020,0,A1,2361,сыр полутвердый,400,600
03.01.2020,0,A1,2432,прочие сыры,700,700
03.01.2020,0,A1,2438,сыр полутвердый,1000,600
03.01.2020,0,A3,2440,сыр твердый,500,1000
03.01.2020,0,A3,2442,сыр твердый,900,1000
03.01.2020,0,A4,2452,сыр мягкий,900,525
03.01.2020,0,A1,2456,сыр мягкий,600,500
03.01.2020,0,A2,2484,сыр мягкий,300,500
03.01.2020,0,A1,2489,сыр мягкий,200,500
03.01.2020,0,A2,2501,продукты сырные,1000,400
03.01.2020,0,A1,2515,сыр полутвердый,700,600
03.01.2020,0,A1,2518,сыр мягкий,900,500
03.01.2020,0,A5,2526,сыр мягкий,900,475
03.01.2020,0,A3,2571,сыр мягкий,500,500
03.01.2020,0,A5,2572,продукты сырные,300,380
03.01.2020,0,A1,2584,продукты сырные,300,400
03.01.2020,0,A2,2598,продукты сырные,400,400
03.01.2020,0,A5,2617,продукты сырные,1000,380
03.01.2020,0,A4,2643,сыр твердый,700,1050
03.01.2020,0,A2,2648,прочие сыры,900,700
03.01.2020,0,A1,2650,сыр полутвердый,600,600
03.01.2020,0,A4,2686,сыр твердый,500,1050
03.01.2020,0,A2,2689,продукты сырные,400,400
03.01.2020,0,A2,2712,сыр мягкий,500,500
03.01.2020,0,A4,2724,сыр твердый,300,1050
03.01.2020,0,A2,2736,сыр твердый,200,1000
03.01.2020,0,A1,2754,сыр полутвердый,200,600
03.01.2020,0,A1,2757,сыр мягкий,500,500
03.01.2020,0,A1,2779,сыр полутвердый,200,600
03.01.2020,0,A3,2785,сыр полутвердый,400,600
03.01.2020,0,A3,2790,сыр полутвердый,1000,600
03.01.2020,0,A2,2797,сыр мягкий,1000,500
03.01.2020,0,A4,2801,прочие сыры,500,770
03.01.2020,0,A1,2809,сыр мягкий,1000,500
03.01.2020,0,A4,2810,сыр мягкий,300,525
03.01.2020,0,A1,2825,прочие сыры,600,700
03.01.2020,0,A2,2831,продукты сырные,300,400
03.01.2020,0,A1,2841,сыр полутвердый,500,600
03.01.2020,0,A1,2851,сыр мягкий,200,500
03.01.2020,0,A1,2856,сыр твердый,900,1000
03.01.2020,0,A5,2898,продукты сырные,700,380
03.01.2020,0,A2,2936,сыр твердый,300,1000
03.01.2020,0,A2,2958,прочие сыры,900,700
03.01.2020,0,A4,2959,сыр полутвердый,700,630
03.01.2020,0,A4,2978,сыр полутвердый,500,630
03.01.2020,0,A1,3011,сыр полутвердый,400,600
04.01.2020,0,A2,1,сыр твердый,300,1000
04.01.2020,0,A2,9,продукты сырные,300,400
04.01.2020,0,A5,21,сыр твердый,600,950
04.01.2020,0,A2,22,продукты сырные,600,400
04.01.2020,0,A2,26,сыр твердый,600,1000
04.01.2020,0,A1,27,продукты сырные,300,400
04.01.2020,0,A2,30,сыр твердый,900,1000
04.01.2020,0,A2,43,сыр твердый,200,1000
04.01.2020,0,A2,55,сыр полутвердый,700,600
04.01.2020,0,A2,56,сыр твердый,200,1000
04.01.2020,0,A3,59,сыр твердый,900,1000
04.01.2020,0,A5,66,сыр твердый,900,950
04.01.2020,0,A1,94,продукты сырные,900,400
04.01.2020,0,A5,112,сыр полутвердый,600,570
04.01.2020,0,A1,123,сыр мягкий,400,500
04.01.2020,0,A1,127,продукты сырные,400,400
04.01.2020,0,A3,128,сыр полутвердый,800,600
04.01.2020,0,A2,130,сыр твердый,900,1000
04.01.2020,0,A2,146,сыр мягкий,700,500
04.01.2020,0,A5,161,продукты сырные,700,380
04.01.2020,0,A2,165,прочие сыры,300,700
04.01.2020,0,A1,167,сыр полутвердый,700,600
04.01.2020,0,A2,182,сыр мягкий,400,500
04.01.2020,0,A2,190,сыр мягкий,900,500
04.01.2020,0,A2,201,продукты сырные,700,400
04.01.2020,0,A1,212,сыр твердый,1000,1000
04.01.2020,0,A4,215,продукты сырные,300,340
04.01.2020,0,A3,231,сыр полутвердый,700,600
04.01.2020,0,A1,233,продукты сырные,800,400
04.01.2020,0,A2,250,сыр твердый,200,1000
04.01.2020,0,A4,263,сыр полутвердый,900,630
04.01.2020,0,A2,291,сыр мягкий,800,500
04.01.2020,0,A5,300,сыр твердый,500,950
04.01.2020,0,A1,303,сыр твердый,200,1000
04.01.2020,0,A3,310,сыр твердый,500,1000
04.01.2020,0,A4,312,сыр мягкий,800,525
04.01.2020,0,A5,322,сыр твердый,900,950
04.01.2020,0,A5,326,сыр полутвердый,400,570
04.01.2020,0,A1,332,сыр полутвердый,200,600
04.01.2020,0,A1,340,сыр твердый,900,1000
