date,model,retailer,customer_id,kind_cheese,quantity,price
2020-01-11,2,A3,135,продукты сырные,400,440
2020-01-11,2,A5,147,сыр твердый,850,1045
2020-01-12,2,A5,90,сыр мягкий,1000,523
2020-01-12,2,A3,106,прочие сыры,300,770
2020-01-12,2,A5,111,прочие сыры,500,732
2020-01-12,2,A1,117,прочие сыры,500,770
2020-01-12,2,A3,124,сыр твердый,800,1100
2020-01-12,2,A5,129,прочие сыры,850,732
2020-01-12,2,A1,150,сыр полутвердый,100,660
2020-01-13,2,A4,119,продукты сырные,800,374
2020-01-13,2,A2,132,сыр мягкий,300,550
2020-01-13,2,A1,150,сыр полутвердый,350,660
2020-01-14,2,A2,10,сыр твердый,700,1100
2020-01-14,2,A5,19,прочие сыры,850,732
2020-01-14,2,A1,31,сыр твердый,100,1100
2020-01-14,2,A1,40,сыр полутвердый,550,660
2020-01-14,2,A5,42,сыр полутвердый,750,627
2020-01-14,2,A1,60,сыр твердый,950,1100
2020-01-14,2,A1,70,сыр мягкий,250,550
2020-01-14,2,A3,75,сыр твердый,500,1100
2020-01-14,2,A3,76,сыр полутвердый,300,660
2020-01-14,2,A2,86,продукты сырные,100,440
2020-01-14,2,A1,95,продукты сырные,700,440
2020-01-14,2,A5,98,сыр твердый,500,1045
2020-01-14,2,A5,133,сыр полутвердый,600,627
2020-01-14,2,A1,149,прочие сыры,750,770
2020-01-15,2,A5,84,сыр твердый,350,1045
2020-01-15,2,A4,97,сыр твердый,400,1155
2020-01-15,2,A1,102,прочие сыры,950,770
2020-01-15,2,A5,109,сыр мягкий,650,523
2020-01-15,2,A3,112,сыр мягкий,700,550
2020-01-15,2,A1,121,сыр полутвердый,850,660
2020-01-15,2,A1,127,прочие сыры,850,770
2020-01-16,2,A4,81,сыр мягкий,400,578
2020-01-16,2,A2,103,сыр твердый,550,1100
2020-01-16,2,A3,143,сыр полутвердый,350,660
2020-01-17,2,A3,8,сыр твердый,700,1100
2020-01-17,2,A3,17,сыр мягкий,250,550
2020-01-17,2,A5,18,сыр твердый,200,1045
2020-01-17,2,A5,33,прочие сыры,300,732
2020-01-17,2,A4,37,продукты сырные,750,374
2020-01-17,2,A1,39,сыр полутвердый,500,660
2020-01-17,2,A5,51,сыр твердый,750,1045
2020-01-17,2,A3,69,продукты сырные,900,440
2020-01-17,2,A4,94,сыр мягкий,250,578
2020-01-17,2,A2,120,сыр мягкий,700,550
2020-01-17,2,A4,130,продукты сырные,450,374
2020-01-17,2,A4,141,продукты сырные,450,374
2020-01-17,2,A1,150,сыр полутвердый,250,660
2020-01-18,2,A4,5,продукты сырные,900,374
2020-01-18,2,A2,86,продукты сырные,300,440
2020-01-18,2,A5,101,сыр полутвердый,850,627
2020-01-18,2,A1,140,сыр твердый,350,1100
2020-01-18,2,A3,144,сыр мягкий,900,550
2020-01-18,2,A3,145,сыр мягкий,1000,550
2020-01-18,2,A3,146,прочие сыры,800,770
2020-01-19,2,A3,89,продукты сырные,100,440
2020-01-19,2,A5,134,прочие сыры,600,732
2020-01-20,2,A1,12,прочие сыры,550,770
2020-01-20,2,A4,20,сыр полутвердый,1000,693
2020-01-20,2,A5,24,сыр полутвердый,400,627
2020-01-20,2,A4,32,продукты сырные,900,374
2020-01-20,2,A4,35,сыр твердый,350,1155
2020-01-20,2,A1,49,сыр полутвердый,150,660
2020-01-20,2,A1,62,сыр полутвердый,100,660
2020-01-20,2,A5,66,сыр полутвердый,500,627
2020-01-20,2,A3,72,сыр полутвердый,800,660
2020-01-20,2,A4,88,сыр полутвердый,850,693
2020-01-20,2,A2,132,сыр мягкий,100,550
2020-01-20,2,A3,135,продукты сырные,950,440
2020-01-20,2,A4,137,прочие сыры,150,847
2020-01-20,2,A1,150,сыр полутвердый,500,660
2020-01-21,2,A5,21,сыр твердый,400,1045
2020-01-21,2,A4,22,продукты сырные,600,374
2020-01-21,2,A1,31,сыр твердый,400,1100
2020-01-21,2,A2,44,сыр мягкий,450,550
2020-01-21,2,A5,47,сыр мягкий,300,523
2020-01-22,2,A3,106,прочие сыры,100,770
2020-01-22,2,A5,113,сыр полутвердый,900,627
2020-01-22,2,A4,142,прочие сыры,750,847
2020-01-22,2,A3,143,сыр полутвердый,200,660
2020-01-23,2,A3,89,продукты сырные,250,440
2020-01-23,2,A4,107,продукты сырные,250,374
2020-01-23,2,A4,125,сыр полутвердый,200,693
2020-01-23,2,A2,132,сыр мягкий,450,550
2020-01-23,2,A4,137,прочие сыры,350,847
2020-01-23,2,A1,138,прочие сыры,500,770
2020-01-23,2,A5,147,сыр твердый,650,1045
2020-01-23,2,A1,149,прочие сыры,300,770
2020-01-24,2,A4,1,продукты сырные,550,374
2020-01-24,2,A1,6,прочие сыры,200,770
2020-01-24,2,A4,7,продукты сырные,200,374
2020-01-24,2,A5,9,сыр полутвердый,300,627
2020-01-24,2,A1,48,прочие сыры,500,770
2020-01-24,2,A5,111,прочие сыры,950,732
2020-01-24,2,A1,117,прочие сыры,750,770
2020-01-24,2,A3,128,сыр полутвердый,200,660
2020-01-24,2,A1,140,сыр твердый,400,1100
2020-01-25,2,A4,65,продукты сырные,800,374
2020-01-25,2,A4,114,прочие сыры,700,847
2020-01-25,2,A4,141,продукты сырные,550,374
2020-01-25,2,A1,150,сыр полутвердый,500,660
2020-01-26,2,A4,92,прочие сыры,400,847
2020-01-26,2,A4,94,сыр мягкий,300,578
2020-01-26,2,A3,106,прочие сыры,500,770
2020-01-26,2,A3,143,сыр полутвердый,950,660
2020-01-27,2,A3,4,сыр мягкий,300,550
2020-01-27,2,A1,11,прочие сыры,550,770
2020-01-27,2,A5,13,сыр мягкий,650,523
2020-01-27,2,A2,23,продукты сырные,300,440
2020-01-27,2,A3,34,продукты сырные,950,440
2020-01-27,2,A4,46,продукты сырные,250,374
2020-01-27,2,A1,62,сыр полутвердый,300,660
2020-01-27,2,A1,64,сыр мягкий,400,550
2020-01-27,2,A4,73,продукты сырные,1000,374
2020-01-27,2,A1,79,продукты сырные,700,440
2020-01-27,2,A5,84,сыр твердый,400,1045
2020-01-27,2,A2,118,сыр полутвердый,100,660
2020-01-27,2,A4,130,продукты сырные,950,374
2020-01-27,2,A1,149,прочие сыры,300,770
2020-01-28,2,A1,71,сыр полутвердый,300,660
2020-01-28,2,A3,85,прочие сыры,250,770
2020-01-28,2,A2,86,продукты сырные,250,440
2020-01-28,2,A4,125,сыр полутвердый,300,693
2020-01-28,2,A2,131,сыр твердый,450,1100
2020-01-28,2,A5,133,сыр полутвердый,950,627
2020-01-29,2,A4,97,сыр твердый,400,1155
2020-01-29,2,A2,108,продукты сырные,600,440
2020-01-29,2,A3,128,сыр полутвердый,100,660
2020-01-29,2,A4,137,прочие сыры,450,847
2020-01-30,2,A3,15,сыр полутвердый,350,660
2020-01-30,2,A2,26,сыр мягкий,650,550
2020-01-30,2,A4,41,сыр твердый,450,1155
2020-01-30,2,A1,49,сыр полутвердый,100,660
2020-01-30,2,A1,50,продукты сырные,350,440
2020-01-30,2,A1,67,сыр твердый,350,1100
2020-01-30,2,A5,80,сыр твердый,850,1045
2020-01-30,2,A4,81,сыр мягкий,1000,578
2020-01-30,2,A4,83,сыр полутвердый,750,693
2020-01-30,2,A5,116,сыр твердый,600,1045
2020-01-30,2,A2,118,сыр полутвердый,400,660
2020-01-30,2,A3,124,сыр твердый,800,1100
2020-01-30,2,A1,150,сыр полутвердый,500,660
2020-01-31,2,A3,14,сыр полутвердый,150,660
2020-01-31,2,A3,18,сыр твердый,250,1100
2020-01-31,2,A1,70,сыр мягкий,400,550
2020-01-31,2,A4,82,прочие сыры,500,847
2020-01-31,2,A5,98,сыр твердый,600,1045
2020-01-31,2,A3,112,сыр мягкий,1000,550
2020-01-31,2,A4,119,продукты сырные,300,374
2020-01-31,2,A5,129,прочие сыры,550,732
2020-01-31,2,A1,140,сыр твердый,500,1100
2020-01-31,2,A1,149,прочие сыры,750,770
2020-02-01,2,A3,89,продукты сырные,700,440
2020-02-01,2,A2,93,прочие сыры,950,770
2020-02-01,2,A2,104,прочие сыры,250,770
2020-02-01,2,A4,107,продукты сырные,400,374
2020-02-01,2,A3,128,сыр полутвердый,350,660
2020-02-01,2,A1,138,прочие сыры,100,770
2020-02-01,2,A3,146,прочие сыры,200,770
2020-02-01,2,A5,147,сыр твердый,200,1045
2020-02-02,2,A1,91,сыр полутвердый,1000,660
2020-02-02,2,A2,120,сыр мягкий,300,550
2020-02-02,2,A4,126,продукты сырные,550,374
2020-02-02,2,A2,132,сыр мягкий,250,550
2020-02-02,2,A5,134,прочие сыры,100,732
2020-02-02,2,A3,144,сыр мягкий,650,550
2020-02-03,2,A3,17,сыр мягкий,950,550
2020-02-03,2,A2,28,сыр полутвердый,300,660
2020-02-03,2,A4,38,продукты сырные,550,374
2020-02-03,2,A4,52,продукты сырные,100,374
2020-02-03,2,A2,57,сыр мягкий,250,550
2020-02-03,2,A1,58,продукты сырные,150,440
2020-02-03,2,A5,59,сыр мягкий,600,523
2020-02-03,2,A5,74,сыр твердый,550,1045
2020-02-03,2,A3,76,сыр полутвердый,250,660
2020-02-03,2,A2,77,сыр мягкий,900,550
2020-02-03,2,A3,78,сыр полутвердый,150,660
2020-02-03,2,A1,87,сыр твердый,950,1100
2020-02-03,2,A2,99,продукты сырные,700,440
2020-02-03,2,A1,121,сыр полутвердый,400,660
2020-02-03,2,A1,127,прочие сыры,100,770
2020-02-03,2,A1,138,прочие сыры,150,770
2020-02-04,2,A3,100,прочие сыры,400,770
2020-02-04,2,A2,103,сыр твердый,450,1100
2020-02-04,2,A4,125,сыр полутвердый,150,693
2020-02-04,2,A4,141,продукты сырные,450,374
2020-02-04,2,A4,142,прочие сыры,950,847
2020-02-04,2,A3,145,сыр мягкий,300,550
2020-02-04,2,A5,147,сыр твердый,250,1045
2020-02-04,2,A1,150,сыр полутвердый,400,660
2020-02-05,2,A4,94,сыр мягкий,250,578
2020-02-05,2,A2,105,сыр полутвердый,150,660
2020-02-05,2,A5,134,прочие сыры,850,732
2020-02-05,2,A3,146,прочие сыры,250,770
2020-02-06,2,A5,33,прочие сыры,550,732
2020-02-06,2,A1,49,сыр полутвердый,400,660
2020-02-06,2,A3,85,прочие сыры,450,770
2020-02-06,2,A2,86,продукты сырные,950,440
2020-02-06,2,A2,109,сыр мягкий,350,550
2020-02-06,2,A1,127,прочие сыры,1000,770
2020-02-06,2,A4,137,прочие сыры,650,847
2020-02-06,2,A1,138,прочие сыры,950,770
2020-02-07,2,A1,6,прочие сыры,700,770
2020-02-07,2,A4,7,продукты сырные,850,374
2020-02-07,2,A1,95,продукты сырные,950,440
2020-02-07,2,A3,96,сыр твердый,950,1100
2020-02-07,2,A4,119,продукты сырные,950,374
2020-02-07,2,A2,131,сыр твердый,650,1100
2020-02-08,2,A2,118,сыр полутвердый,450,660
2020-02-08,2,A4,125,сыр полутвердый,650,693
2020-02-08,2,A2,132,сыр мягкий,1000,550
2020-02-08,2,A5,147,сыр твердый,550,1045
2020-02-08,2,A1,150,сыр полутвердый,300,660
2020-02-09,2,A4,92,прочие сыры,900,847
2020-02-09,2,A2,120,сыр мягкий,800,550
2020-02-09,2,A3,128,сыр полутвердый,950,660
2020-02-09,2,A1,140,сыр твердый,800,1100
2020-02-09,2,A3,145,сыр мягкий,300,550
2020-02-09,2,A1,149,прочие сыры,850,770
2020-02-10,2,A3,14,сыр полутвердый,250,660
2020-02-10,2,A5,47,сыр мягкий,100,523
2020-02-10,2,A4,52,продукты сырные,650,374
2020-02-10,2,A5,84,сыр твердый,700,1045
2020-02-10,2,A2,104,прочие сыры,650,770
2020-02-10,2,A2,105,сыр полутвердый,900,660
2020-02-10,2,A4,114,прочие сыры,450,847
2020-02-10,2,A1,117,прочие сыры,1000,770
2020-02-10,2,A3,146,прочие сыры,600,770
2020-02-11,2,A5,113,сыр полутвердый,150,627
2020-02-11,2,A3,135,продукты сырные,750,440
2020-02-11,2,A3,143,сыр полутвердый,750,660
2020-02-11,2,A1,150,сыр полутвердый,500,660
2020-02-12,2,A4,97,сыр твердый,250,1155
2020-02-12,2,A3,106,прочие сыры,750,770
2020-02-12,2,A1,121,сыр полутвердый,400,660
2020-02-12,2,A4,141,продукты сырные,100,374
2020-02-13,2,A5,9,сыр полутвердый,400,627
2020-02-13,2,A4,35,сыр твердый,850,1155
2020-02-13,2,A4,46,продукты сырные,700,374
2020-02-13,2,A2,54,сыр полутвердый,550,660
2020-02-13,2,A1,58,продукты сырные,950,440
2020-02-13,2,A3,78,сыр полутвердый,450,660
2020-02-13,2,A5,116,сыр твердый,550,1045
2020-02-13,2,A5,129,прочие сыры,100,732
2020-02-13,2,A3,144,сыр мягкий,150,550
2020-02-14,2,A5,30,сыр полутвердый,900,627
2020-02-14,2,A4,94,сыр мягкий,100,578
2020-02-14,2,A4,141,продукты сырные,800,374
2020-02-14,2,A3,145,сыр мягкий,550,550
2020-02-15,2,A5,90,сыр мягкий,600,523
2020-02-15,2,A4,107,продукты сырные,100,374
2020-02-15,2,A5,111,прочие сыры,200,732
2020-02-15,2,A5,113,сыр полутвердый,650,627
2020-02-15,2,A4,126,продукты сырные,500,374
2020-02-16,2,A3,4,сыр мягкий,950,550
2020-02-16,2,A2,23,продукты сырные,750,440
2020-02-16,2,A3,24,сыр полутвердый,850,660
2020-02-16,2,A1,43,сыр твердый,700,1100
2020-02-16,2,A1,62,сыр полутвердый,500,660
2020-02-16,2,A5,101,сыр полутвердый,250,627
2020-02-16,2,A1,102,прочие сыры,400,770
2020-02-16,2,A5,129,прочие сыры,350,732
2020-02-16,2,A3,144,сыр мягкий,200,550
2020-02-16,2,A5,147,сыр твердый,950,1045
2020-02-16,2,A1,150,сыр полутвердый,200,660
2020-02-17,2,A4,16,сыр полутвердый,350,693
2020-02-17,2,A3,18,сыр твердый,950,1100
2020-02-17,2,A5,21,сыр твердый,700,1045
2020-02-17,2,A1,31,сыр твердый,800,1100
2020-02-17,2,A4,45,продукты сырные,250,374
2020-02-17,2,A5,47,сыр мягкий,450,523
2020-02-17,2,A1,71,сыр полутвердый,350,660
2020-02-17,2,A3,75,сыр твердый,300,1100
2020-02-17,2,A4,82,прочие сыры,1000,847
2020-02-17,2,A3,124,сыр твердый,500,1100
2020-02-17,2,A4,137,прочие сыры,400,847
2020-02-18,2,A4,88,сыр полутвердый,200,693
2020-02-18,2,A4,94,сыр мягкий,150,578
2020-02-18,2,A3,100,прочие сыры,350,770
2020-02-18,2,A2,108,продукты сырные,950,440
2020-02-18,2,A2,109,сыр мягкий,850,550
2020-02-18,2,A2,118,сыр полутвердый,1000,660
2020-02-18,2,A4,130,продукты сырные,400,374
2020-02-18,2,A1,150,сыр полутвердый,150,660
2020-02-19,2,A2,103,сыр твердый,200,1100
2020-02-19,2,A4,107,продукты сырные,700,374
2020-02-19,2,A5,133,сыр полутвердый,650,627
2020-02-19,2,A1,149,прочие сыры,1000,770
2020-02-20,2,A1,39,сыр полутвердый,150,660
2020-02-20,2,A1,40,сыр полутвердый,600,660
2020-02-20,2,A2,44,сыр мягкий,500,550
2020-02-20,2,A1,55,сыр твердый,100,1100
2020-02-20,2,A2,57,сыр мягкий,400,550
2020-02-20,2,A3,76,сыр полутвердый,200,660
2020-02-20,2,A5,98,сыр твердый,150,1045
2020-02-20,2,A5,111,прочие сыры,900,732
2020-02-20,2,A4,114,прочие сыры,550,847
2020-02-20,2,A4,142,прочие сыры,1000,847
2020-02-20,2,A3,144,сыр мягкий,200,550
2020-02-20,2,A3,146,прочие сыры,550,770
2020-02-20,2,A1,150,сыр полутвердый,100,660
2020-02-21,2,A3,85,прочие сыры,300,770
2020-02-21,2,A4,97,сыр твердый,500,1155
2020-02-21,2,A1,121,сыр полутвердый,350,660
2020-02-21,2,A1,150,сыр полутвердый,300,660
2020-02-22,2,A2,131,сыр твердый,350,1100
2020-02-22,2,A1,138,прочие сыры,200,770
2020-02-23,2,A3,15,сыр полутвердый,150,660
2020-02-23,2,A2,28,сыр полутвердый,200,660
2020-02-23,2,A1,50,продукты сырные,350,440
2020-02-23,2,A1,64,сыр мягкий,550,550
2020-02-23,2,A5,66,сыр полутвердый,600,627
2020-02-23,2,A1,67,сыр твердый,200,1100
2020-02-23,2,A4,94,сыр мягкий,200,578
2020-02-23,2,A3,112,сыр мягкий,100,550
2020-02-23,2,A4,125,сыр полутвердый,750,693
2020-02-23,2,A1,140,сыр твердый,1000,1100
2020-02-24,2,A1,27,сыр полутвердый,800,660
2020-02-24,2,A4,83,сыр полутвердый,500,693
2020-02-24,2,A5,129,прочие сыры,500,732
2020-02-24,2,A5,134,прочие сыры,900,732
2020-02-24,2,A4,137,прочие сыры,650,847
2020-02-24,2,A3,143,сыр полутвердый,750,660
2020-02-24,2,A3,144,сыр мягкий,1000,550
2020-02-24,2,A3,145,сыр мягкий,150,550
2020-02-24,2,A1,150,сыр полутвердый,200,660
2020-02-25,2,A4,88,сыр полутвердый,150,693
2020-02-25,2,A3,89,продукты сырные,200,440
2020-02-25,2,A5,98,сыр твердый,900,1045
2020-02-25,2,A5,101,сыр полутвердый,800,627
2020-02-26,2,A1,12,прочие сыры,800,770
2020-02-26,2,A2,103,сыр твердый,700,1100
2020-02-26,2,A3,112,сыр мягкий,650,550
2020-02-26,2,A5,116,сыр твердый,600,1045
2020-02-26,2,A1,138,прочие сыры,500,770
2020-02-26,2,A1,150,сыр полутвердый,450,660
2020-02-27,2,A3,14,сыр полутвердый,400,660
2020-02-27,2,A1,48,прочие сыры,700,770
2020-02-27,2,A1,55,сыр твердый,450,1100
2020-02-27,2,A1,70,сыр мягкий,250,550
2020-02-27,2,A2,99,продукты сырные,800,440
2020-02-27,2,A2,120,сыр мягкий,900,550
2020-02-27,2,A4,126,продукты сырные,350,374
2020-02-27,2,A4,130,продукты сырные,550,374
2020-02-27,2,A3,145,сыр мягкий,450,550
2020-02-28,2,A3,135,продукты сырные,800,440
2020-02-28,2,A4,141,продукты сырные,100,374
2020-02-29,2,A4,41,сыр твердый,800,1155
2020-02-29,2,A1,56,прочие сыры,300,770
2020-02-29,2,A4,119,продукты сырные,550,374
2020-02-29,2,A1,121,сыр полутвердый,950,660
2020-02-29,2,A3,124,сыр твердый,300,1100
2020-02-29,2,A1,127,прочие сыры,900,770
2020-02-29,2,A5,147,сыр твердый,900,1045
