date,model,retailer,customer_id,kind_cheese,quantity,price
2020-01-13,1,A1,47,сыр твердый,300,950
2020-01-13,1,A2,50,сыр твердый,300,900
2020-01-13,1,A1,51,прочие сыры,100,665
2020-01-13,1,A2,53,сыр полутвердый,500,540
2020-01-13,1,A1,54,сыр полутвердый,350,570
2020-01-13,1,A2,55,сыр твердый,300,900
2020-01-13,1,A2,56,сыр полутвердый,350,540
2020-01-13,1,A1,59,сыр полутвердый,300,570
2020-01-13,1,A1,62,продукты сырные,250,380
2020-01-13,1,A2,66,продукты сырные,500,360
2020-01-13,1,A1,67,сыр полутвердый,300,570
2020-01-13,1,A1,70,продукты сырные,450,380
2020-01-13,1,A1,72,сыр твердый,500,950
2020-01-13,1,A4,75,сыр полутвердый,150,536
2020-01-13,1,A2,78,сыр полутвердый,100,540
2020-01-13,1,A2,79,прочие сыры,350,630
2020-01-13,1,A1,82,продукты сырные,400,380
2020-01-13,1,A2,84,сыр мягкий,500,450
2020-01-13,1,A2,85,продукты сырные,300,360
2020-01-13,1,A1,88,сыр полутвердый,200,570
2020-01-13,1,A1,95,продукты сырные,300,380
2020-01-13,1,A1,96,сыр твердый,250,950
2020-01-13,1,A1,100,продукты сырные,450,380
2020-01-13,1,A1,102,продукты сырные,100,380
2020-01-13,1,A4,104,сыр полутвердый,400,536
2020-01-13,1,A1,105,сыр мягкий,300,475
2020-01-13,1,A2,106,сыр твердый,100,900
2020-01-13,1,A1,108,сыр полутвердый,500,570
2020-01-13,1,A1,109,сыр мягкий,150,475
2020-01-13,1,A1,111,прочие сыры,150,665
2020-01-13,1,A2,113,сыр мягкий,250,450
2020-01-13,1,A2,117,продукты сырные,350,360
2020-01-13,1,A1,118,продукты сырные,100,380
2020-01-13,1,A2,119,сыр полутвердый,350,540
2020-01-13,1,A2,120,прочие сыры,200,630
2020-01-13,1,A2,122,продукты сырные,300,360
2020-01-13,1,A2,125,сыр полутвердый,250,540
2020-01-13,1,A2,126,сыр полутвердый,100,540
2020-01-13,1,A2,127,сыр мягкий,500,450
2020-01-13,1,A1,128,сыр полутвердый,100,570
2020-01-13,1,A1,129,сыр твердый,400,950
2020-01-13,1,A2,130,прочие сыры,100,630
2020-01-13,1,A1,132,сыр полутвердый,250,570
2020-01-13,1,A2,133,прочие сыры,150,630
2020-01-13,1,A1,134,продукты сырные,500,380
2020-01-13,1,A1,135,сыр мягкий,450,475
2020-01-13,1,A1,136,сыр мягкий,450,475
2020-01-13,1,A2,137,сыр твердый,250,900
2020-01-13,1,A2,139,сыр твердый,150,900
2020-01-13,1,A1,140,сыр твердый,250,950
2020-01-13,1,A2,141,сыр твердый,450,900
2020-01-13,1,A1,143,сыр полутвердый,100,570
2020-01-13,1,A2,144,сыр мягкий,400,450
2020-01-13,1,A2,147,сыр полутвердый,150,540
2020-01-13,1,A4,148,сыр полутвердый,450,536
2020-01-13,1,A2,149,сыр полутвердый,450,540
2020-01-13,1,A2,150,сыр твердый,250,900
2020-01-14,1,A3,23,продукты сырные,400,440
2020-01-14,1,A2,25,продукты сырные,350,360
2020-01-14,1,A2,29,продукты сырные,600,360
2020-01-14,1,A4,41,продукты сырные,700,340
2020-01-14,1,A2,87,сыр твердый,500,900
2020-01-14,1,A2,98,сыр мягкий,800,450
2020-01-14,1,A5,138,сыр полутвердый,250,597
2020-01-15,1,A2,81,сыр твердый,850,900
2020-01-15,1,A5,93,сыр мягкий,450,498
2020-01-15,1,A4,123,продукты сырные,550,340
2020-01-16,1,A2,150,сыр твердый,550,900
2020-01-17,1,A5,4,продукты сырные,500,398
2020-01-17,1,A3,31,продукты сырные,450,440
2020-01-17,1,A4,52,продукты сырные,100,340
2020-01-17,1,A3,107,прочие сыры,400,770
2020-01-17,1,A2,112,сыр твердый,650,900
2020-01-17,1,A2,121,сыр твердый,850,900
2020-01-18,1,A3,114,прочие сыры,200,770
2020-01-18,1,A1,118,продукты сырные,550,380
2020-01-18,1,A1,140,сыр твердый,650,950
2020-01-19,1,A2,115,прочие сыры,150,630
2020-01-19,1,A5,138,сыр полутвердый,250,597
2020-01-19,1,A4,145,прочие сыры,250,847
2020-01-19,1,A1,146,сыр твердый,550,950
2020-01-20,1,A5,19,сыр твердый,100,1007
2020-01-20,1,A3,31,продукты сырные,250,400
2020-01-20,1,A3,46,сыр твердый,700,1000
2020-01-20,1,A4,60,сыр мягкий,300,446
2020-01-20,1,A1,74,прочие сыры,800,700
2020-01-20,1,A1,77,прочие сыры,1000,700
2020-01-20,1,A1,88,сыр полутвердый,100,600
2020-01-20,1,A3,90,продукты сырные,900,400
2020-01-20,1,A1,109,сыр мягкий,100,500
2020-01-20,1,A4,112,сыр твердый,100,893
2020-01-20,1,A3,114,прочие сыры,350,700
2020-01-20,1,A4,121,сыр твердый,500,893
2020-01-20,1,A2,137,сыр твердый,900,1050
2020-01-20,1,A1,143,сыр полутвердый,750,600
2020-01-20,1,A4,148,сыр мягкий,150,446
2020-01-21,1,A4,117,продукты сырные,650,340
2020-01-21,1,A2,120,сыр мягкий,150,525
2020-01-21,1,A2,144,сыр мягкий,300,525
2020-01-22,1,A4,97,сыр мягкий,250,446
2020-01-22,1,A5,116,сыр мягкий,650,504
2020-01-22,1,A5,142,сыр полутвердый,300,604
2020-01-22,1,A4,148,сыр мягкий,250,446
2020-01-22,1,A4,150,сыр твердый,350,893
2020-01-23,1,A3,101,прочие сыры,550,700
2020-01-23,1,A1,111,прочие сыры,800,700
2020-01-23,1,A3,124,сыр твердый,150,1000
2020-01-23,1,A2,130,сыр мягкий,300,525
2020-01-24,1,A1,6,прочие сыры,200,700
2020-01-24,1,A3,27,сыр полутвердый,350,600
2020-01-24,1,A1,51,прочие сыры,900,700
2020-01-24,1,A4,52,продукты сырные,700,340
2020-01-24,1,A1,58,сыр мягкий,150,500
2020-01-24,1,A1,71,прочие сыры,150,700
2020-01-24,1,A1,88,сыр полутвердый,650,600
2020-01-24,1,A1,109,сыр мягкий,400,500
2020-01-24,1,A5,138,сыр полутвердый,900,604
2020-01-24,1,A4,139,сыр твердый,150,893
2020-01-24,1,A4,145,прочие сыры,550,847
2020-01-24,1,A2,147,сыр полутвердый,750,630
2020-01-25,1,A2,14,прочие сыры,450,735
2020-01-25,1,A1,32,прочие сыры,150,700
2020-01-25,1,A1,95,продукты сырные,250,400
2020-01-25,1,A1,105,сыр мягкий,550,500
2020-01-25,1,A2,120,сыр мягкий,200,525
2020-01-25,1,A2,126,сыр мягкий,400,525
2020-01-26,1,A5,91,сыр твердый,900,1007
2020-01-26,1,A1,102,продукты сырные,950,400
2020-01-26,1,A2,106,сыр твердый,200,1050
2020-01-26,1,A4,110,сыр твердый,350,893
2020-01-26,1,A1,132,сыр мягкий,250,500
2020-01-26,1,A2,144,сыр мягкий,150,525
2020-01-26,1,A4,148,сыр мягкий,300,446
2020-01-26,1,A4,150,сыр твердый,150,893
2020-01-27,1,A4,8,прочие сыры,300,732
2020-01-27,1,A5,13,сыр мягкий,800,508
2020-01-27,1,A4,16,продукты сырные,600,340
2020-01-27,1,A5,17,продукты сырные,900,407
2020-01-27,1,A1,18,прочие сыры,750,700
2020-01-27,1,A5,19,сыр твердый,850,1016
2020-01-27,1,A4,22,продукты сырные,650,340
2020-01-27,1,A2,30,сыр полутвердый,200,630
2020-01-27,1,A1,35,сыр мягкий,650,500
2020-01-27,1,A4,37,прочие сыры,250,732
2020-01-27,1,A1,38,сыр мягкий,850,500
2020-01-27,1,A3,48,прочие сыры,200,770
2020-01-27,1,A2,85,продукты сырные,450,420
2020-01-27,1,A4,89,прочие сыры,100,732
2020-01-27,1,A3,92,сыр твердый,600,1100
2020-01-27,1,A1,104,сыр полутвердый,250,600
2020-01-27,1,A3,124,сыр твердый,800,1100
2020-01-27,1,A3,131,сыр твердый,900,1100
2020-01-27,1,A5,142,сыр полутвердый,100,610
2020-01-28,1,A1,82,продукты сырные,750,400
2020-01-28,1,A5,86,сыр полутвердый,800,610
2020-01-28,1,A4,122,продукты сырные,100,340
2020-01-28,1,A4,123,продукты сырные,900,340
2020-01-28,1,A1,134,продукты сырные,750,400
2020-01-28,1,A2,150,сыр полутвердый,300,630
2020-01-29,1,A1,135,сыр мягкий,500,500
2020-01-29,1,A1,140,сыр твердый,250,1000
2020-01-29,1,A5,142,сыр полутвердый,600,610
2020-01-29,1,A2,144,сыр мягкий,400,525
2020-01-30,1,A2,10,сыр твердый,100,1050
2020-01-30,1,A1,64,прочие сыры,250,700
2020-01-30,1,A5,93,сыр мягкий,750,508
2020-01-30,1,A2,120,сыр мягкий,250,525
2020-01-30,1,A2,130,сыр мягкий,300,525
2020-01-30,1,A4,148,сыр мягкий,350,551
2020-01-31,1,A2,57,сыр полутвердый,550,630
2020-01-31,1,A1,78,сыр полутвердый,950,600
2020-01-31,1,A4,97,сыр мягкий,150,551
2020-01-31,1,A3,107,прочие сыры,100,770
2020-01-31,1,A3,114,прочие сыры,700,770
2020-01-31,1,A4,118,продукты сырные,100,340
2020-01-31,1,A4,122,продукты сырные,650,340
2020-01-31,1,A2,150,сыр полутвердый,100,630
2020-02-01,1,A1,132,сыр мягкий,500,500
2020-02-01,1,A2,141,сыр полутвердый,500,630
2020-02-01,1,A2,150,сыр полутвердый,100,630
2020-02-02,1,A4,103,продукты сырные,400,340
2020-02-02,1,A2,106,сыр твердый,250,1050
2020-02-02,1,A1,129,сыр твердый,700,1000
2020-02-02,1,A1,143,сыр полутвердый,500,600
2020-02-02,1,A2,150,сыр полутвердый,250,630
2020-02-03,1,A2,1,прочие сыры,1000,630
2020-02-03,1,A1,3,сыр твердый,200,950
2020-02-03,1,A1,7,сыр твердый,200,950
2020-02-03,1,A2,10,сыр твердый,250,900
2020-02-03,1,A1,18,прочие сыры,350,665
2020-02-03,1,A1,24,сыр полутвердый,300,570
2020-02-03,1,A4,28,сыр твердый,950,893
2020-02-03,1,A3,48,прочие сыры,450,700
2020-02-03,1,A1,51,прочие сыры,250,665
2020-02-03,1,A1,58,сыр мягкий,300,475
2020-02-03,1,A4,65,продукты сырные,250,340
2020-02-03,1,A1,69,продукты сырные,450,380
2020-02-03,1,A1,71,прочие сыры,800,665
2020-02-03,1,A2,78,сыр полутвердый,400,540
2020-02-03,1,A1,82,продукты сырные,250,380
2020-02-03,1,A2,84,сыр мягкий,600,450
2020-02-03,1,A2,85,продукты сырные,450,360
2020-02-03,1,A4,87,сыр твердый,900,893
2020-02-03,1,A1,88,сыр полутвердый,350,570
2020-02-03,1,A3,92,сыр твердый,100,1000
2020-02-03,1,A4,94,продукты сырные,450,340
2020-02-03,1,A1,95,продукты сырные,150,380
2020-02-03,1,A1,102,продукты сырные,250,380
2020-02-03,1,A4,104,сыр полутвердый,350,536
2020-02-03,1,A1,105,сыр мягкий,500,475
2020-02-03,1,A2,106,сыр твердый,200,900
2020-02-03,1,A1,109,сыр мягкий,150,475
2020-02-03,1,A1,111,прочие сыры,100,665
2020-02-03,1,A4,112,сыр твердый,650,893
2020-02-03,1,A2,113,сыр мягкий,200,450
2020-02-03,1,A3,114,прочие сыры,350,700
2020-02-03,1,A2,115,прочие сыры,1000,630
2020-02-03,1,A4,118,продукты сырные,750,340
2020-02-03,1,A3,124,сыр твердый,100,1000
2020-02-03,1,A2,125,сыр полутвердый,100,540
2020-02-03,1,A2,126,сыр полутвердый,450,540
2020-02-03,1,A1,129,сыр твердый,250,950
2020-02-03,1,A3,131,сыр твердый,450,1000
2020-02-03,1,A2,133,прочие сыры,900,630
2020-02-03,1,A1,134,продукты сырные,350,380
2020-02-03,1,A1,135,сыр мягкий,300,475
2020-02-03,1,A1,136,сыр мягкий,600,475
2020-02-03,1,A2,137,сыр твердый,350,900
2020-02-03,1,A2,139,сыр твердый,900,900
2020-02-03,1,A1,140,сыр твердый,250,950
2020-02-03,1,A1,143,сыр полутвердый,100,570
2020-02-03,1,A2,144,сыр мягкий,300,450
2020-02-03,1,A4,145,прочие сыры,900,847
2020-02-03,1,A1,146,сыр твердый,400,950
2020-02-03,1,A2,147,сыр полутвердый,250,540
2020-02-03,1,A4,148,сыр полутвердый,100,536
2020-02-03,1,A2,149,сыр полутвердый,300,540
2020-02-04,1,A1,32,прочие сыры,400,665
2020-02-04,1,A3,107,прочие сыры,600,700
2020-02-04,1,A2,119,сыр полутвердый,500,540
2020-02-05,1,A4,83,сыр твердый,300,893
2020-02-05,1,A4,97,сыр мягкий,700,551
2020-02-05,1,A2,117,продукты сырные,850,360
2020-02-05,1,A2,120,сыр мягкий,350,450
2020-02-05,1,A1,128,сыр полутвердый,500,570
2020-02-05,1,A4,148,сыр полутвердый,750,536
2020-02-05,1,A2,150,сыр полутвердый,150,540
2020-02-06,1,A4,11,сыр твердый,150,893
2020-02-06,1,A5,116,сыр мягкий,1000,512
2020-02-06,1,A2,125,сыр полутвердый,600,540
2020-02-06,1,A2,130,сыр мягкий,350,450
2020-02-07,1,A1,6,прочие сыры,750,665
2020-02-07,1,A2,25,продукты сырные,500,360
2020-02-07,1,A4,110,сыр твердый,850,893
2020-02-07,1,A2,127,сыр мягкий,650,450
2020-02-07,1,A2,147,сыр полутвердый,150,540
2020-02-07,1,A2,149,сыр полутвердый,750,540
2020-02-07,1,A2,150,сыр полутвердый,150,540
2020-02-08,1,A2,89,прочие сыры,650,630
2020-02-08,1,A1,95,продукты сырные,350,380
2020-02-08,1,A3,99,продукты сырные,200,400
2020-02-08,1,A1,108,сыр полутвердый,450,570
2020-02-08,1,A2,113,сыр мягкий,600,450
2020-02-08,1,A5,138,сыр полутвердый,900,614
2020-02-08,1,A1,140,сыр твердый,600,950
2020-02-08,1,A5,142,сыр полутвердый,850,614
2020-02-09,1,A1,44,сыр мягкий,1000,475
2020-02-09,1,A1,47,сыр твердый,750,950
2020-02-09,1,A1,67,сыр полутвердый,500,570
2020-02-09,1,A2,147,сыр полутвердый,800,540
2020-02-09,1,A2,150,сыр полутвердый,400,540
2020-02-10,1,A3,23,продукты сырные,500,440
2020-02-10,1,A2,30,сыр полутвердый,100,630
2020-02-10,1,A2,98,сыр мягкий,250,525
2020-02-10,1,A2,137,сыр твердый,950,1050
2020-02-10,1,A2,141,сыр полутвердый,350,630
2020-02-10,1,A2,144,сыр мягкий,350,525
2020-02-11,1,A3,101,прочие сыры,850,770
2020-02-12,1,A1,109,сыр мягкий,700,500
2020-02-12,1,A1,111,прочие сыры,450,700
2020-02-12,1,A1,143,сыр полутвердый,700,600
2020-02-13,1,A2,39,сыр полутвердый,100,630
2020-02-13,1,A4,40,продукты сырные,850,340
2020-02-13,1,A1,62,продукты сырные,600,400
2020-02-13,1,A1,80,сыр твердый,950,1000
2020-02-13,1,A1,96,сыр твердый,400,1000
2020-02-13,1,A1,100,продукты сырные,650,400
2020-02-13,1,A2,120,сыр мягкий,100,525
2020-02-13,1,A2,126,сыр мягкий,400,525
2020-02-13,1,A1,132,сыр мягкий,300,500
2020-02-13,1,A1,136,сыр мягкий,200,500
2020-02-13,1,A2,150,сыр полутвердый,500,630
2020-02-14,1,A2,50,сыр твердый,450,1050
2020-02-14,1,A2,130,сыр мягкий,150,525
2020-02-15,1,A4,99,продукты сырные,250,340
2020-02-15,1,A4,122,продукты сырные,500,340
2020-02-15,1,A4,148,сыр мягкий,450,551
2020-02-16,1,A4,8,сыр мягкий,250,551
2020-02-16,1,A4,11,сыр полутвердый,400,662
2020-02-16,1,A1,26,прочие сыры,800,700
2020-02-16,1,A1,36,сыр твердый,750,1000
2020-02-16,1,A4,37,прочие сыры,100,847
2020-02-16,1,A1,42,сыр мягкий,750,500
2020-02-16,1,A1,64,прочие сыры,700,700
2020-02-16,1,A4,103,продукты сырные,1000,340
2020-02-16,1,A1,104,сыр полутвердый,1000,600
2020-02-16,1,A2,119,сыр полутвердый,300,630
2020-02-16,1,A2,120,сыр мягкий,150,525
2020-02-16,1,A4,121,сыр полутвердый,300,662
2020-02-16,1,A3,124,сыр твердый,650,1100
2020-02-16,1,A1,135,сыр мягкий,450,500
2020-02-16,1,A2,141,сыр полутвердый,500,630
2020-02-16,1,A2,144,сыр мягкий,750,525
2020-02-17,1,A1,3,сыр твердый,900,1000
2020-02-17,1,A1,7,сыр твердый,150,1000
2020-02-17,1,A3,27,сыр полутвердый,850,600
2020-02-17,1,A2,30,сыр полутвердый,950,630
2020-02-17,1,A4,68,сыр твердый,750,893
2020-02-17,1,A4,81,сыр твердый,450,893
2020-02-17,1,A4,83,сыр твердый,600,893
2020-02-17,1,A2,106,сыр твердый,100,1050
2020-02-17,1,A4,123,продукты сырные,600,340
2020-02-17,1,A3,124,сыр твердый,350,1000
2020-02-17,1,A1,128,сыр полутвердый,1000,600
2020-02-17,1,A1,136,сыр мягкий,800,500
2020-02-17,1,A4,146,сыр твердый,1000,893
2020-02-18,1,A4,94,продукты сырные,800,340
2020-02-18,1,A4,112,сыр твердый,1000,893
2020-02-18,1,A2,130,сыр мягкий,150,525
2020-02-18,1,A4,139,сыр твердый,900,893
2020-02-18,1,A1,140,сыр твердый,950,1000
2020-02-18,1,A4,145,прочие сыры,900,847
2020-02-18,1,A2,150,сыр полутвердый,400,630
2020-02-19,1,A2,5,прочие сыры,200,735
2020-02-19,1,A1,59,сыр полутвердый,150,600
2020-02-19,1,A1,72,сыр твердый,100,1000
2020-02-19,1,A1,79,прочие сыры,600,700
2020-02-19,1,A3,90,продукты сырные,700,400
2020-02-19,1,A2,98,сыр мягкий,950,525
2020-02-20,1,A5,4,продукты сырные,500,414
2020-02-20,1,A1,12,сыр полутвердый,750,600
2020-02-20,1,A2,39,сыр полутвердый,350,630
2020-02-20,1,A4,65,продукты сырные,800,340
2020-02-20,1,A3,92,сыр твердый,600,1000
2020-02-20,1,A1,95,продукты сырные,800,400
2020-02-20,1,A4,118,продукты сырные,400,340
2020-02-20,1,A2,120,сыр мягкий,500,525
2020-02-20,1,A1,132,сыр мягкий,450,500
2020-02-20,1,A2,147,сыр полутвердый,450,630
2020-02-21,1,A2,106,сыр твердый,400,1050
2020-02-21,1,A4,148,сыр мягкий,100,446
2020-02-22,1,A1,111,прочие сыры,150,700
2020-02-22,1,A2,113,сыр мягкий,300,525
2020-02-22,1,A2,126,сыр мягкий,100,525
2020-02-22,1,A2,127,сыр мягкий,100,525
2020-02-22,1,A2,130,сыр мягкий,450,525
2020-02-22,1,A1,134,продукты сырные,400,400
2020-02-22,1,A2,150,сыр полутвердый,400,630
2020-02-23,1,A1,2,сыр мягкий,100,500
2020-02-23,1,A2,10,сыр твердый,150,1050
2020-02-23,1,A1,15,прочие сыры,500,700
2020-02-23,1,A1,24,сыр полутвердый,350,600
2020-02-23,1,A2,29,продукты сырные,600,420
2020-02-23,1,A4,37,прочие сыры,100,847
2020-02-23,1,A1,58,сыр мягкий,450,500
2020-02-23,1,A3,73,сыр полутвердый,500,600
2020-02-23,1,A2,84,сыр мягкий,800,525
2020-02-23,1,A1,108,сыр полутвердый,1000,600
2020-02-23,1,A2,119,сыр полутвердый,850,630
2020-02-23,1,A4,121,сыр полутвердый,100,662
2020-02-23,1,A5,138,сыр полутвердый,400,621
2020-02-23,1,A5,142,сыр полутвердый,100,621
2020-02-23,1,A4,148,сыр мягкий,100,446
2020-02-24,1,A1,2,сыр мягкий,100,475
2020-02-24,1,A1,3,сыр твердый,300,950
2020-02-24,1,A2,5,прочие сыры,450,630
2020-02-24,1,A1,7,сыр твердый,300,950
2020-02-24,1,A2,10,сыр твердый,250,900
2020-02-24,1,A2,14,прочие сыры,750,630
2020-02-24,1,A2,15,прочие сыры,450,630
2020-02-24,1,A1,26,прочие сыры,100,665
2020-02-24,1,A1,36,сыр твердый,300,950
2020-02-24,1,A1,42,сыр мягкий,150,475
2020-02-24,1,A1,45,прочие сыры,300,665
2020-02-24,1,A2,50,сыр твердый,400,900
2020-02-24,1,A2,55,сыр твердый,800,900
2020-02-24,1,A1,59,сыр полутвердый,400,570
2020-02-24,1,A1,62,продукты сырные,400,380
2020-02-24,1,A1,72,сыр твердый,200,950
2020-02-24,1,A2,79,прочие сыры,500,630
2020-02-24,1,A2,84,сыр мягкий,250,450
2020-02-24,1,A5,86,сыр полутвердый,200,624
2020-02-24,1,A5,93,сыр мягкий,550,520
2020-02-24,1,A1,95,продукты сырные,200,380
2020-02-24,1,A1,96,сыр твердый,200,950
2020-02-24,1,A4,99,продукты сырные,300,340
2020-02-24,1,A1,100,продукты сырные,150,380
2020-02-24,1,A4,104,сыр полутвердый,300,536
2020-02-24,1,A2,106,сыр твердый,400,900
2020-02-24,1,A3,107,прочие сыры,750,770
2020-02-24,1,A1,108,сыр полутвердый,400,570
2020-02-24,1,A1,109,сыр мягкий,100,475
2020-02-24,1,A1,111,прочие сыры,350,665
2020-02-24,1,A2,113,сыр мягкий,500,450
2020-02-24,1,A3,114,прочие сыры,350,770
2020-02-24,1,A2,117,продукты сырные,900,360
2020-02-24,1,A2,119,сыр полутвердый,400,540
2020-02-24,1,A2,125,сыр полутвердый,950,540
2020-02-24,1,A2,127,сыр мягкий,500,450
2020-02-24,1,A1,128,сыр полутвердый,400,570
2020-02-24,1,A1,129,сыр твердый,150,950
2020-02-24,1,A2,133,прочие сыры,500,630
2020-02-24,1,A1,134,продукты сырные,500,380
2020-02-24,1,A1,135,сыр мягкий,450,475
2020-02-24,1,A1,136,сыр мягкий,200,475
2020-02-24,1,A2,137,сыр твердый,300,900
2020-02-24,1,A1,140,сыр твердый,100,950
2020-02-24,1,A1,143,сыр полутвердый,800,570
2020-02-24,1,A2,144,сыр мягкий,450,450
2020-02-24,1,A2,147,сыр полутвердый,250,540
2020-02-24,1,A2,149,сыр полутвердый,550,540
2020-02-25,1,A5,91,сыр твердый,350,1041
2020-02-25,1,A2,126,сыр полутвердый,300,540
2020-02-25,1,A2,141,сыр полутвердый,350,540
2020-02-25,1,A5,142,сыр полутвердый,200,624
2020-02-25,1,A4,148,продукты сырные,400,340
2020-02-26,1,A2,20,продукты сырные,400,360
