"date","model","retailer","customer_id","kind_cheese","quantity","price"
"2019-12-31",1,"A4",117,"сыр твердый",450,1050
"2019-12-31",1,"A5",118,"продукты сырные",500,380
"2019-12-31",1,"A1",119,"продукты сырные",250,400
"2019-12-31",1,"A1",120,"прочие сыры",200,700
"2019-12-31",1,"A1",121,"продукты сырные",50,400
"2019-12-31",1,"A5",122,"сыр твердый",500,950
"2019-12-31",1,"A2",123,"сыр твердый",50,1000
"2019-12-31",1,"A2",124,"сыр твердый",400,1000
"2019-12-31",1,"A3",125,"сыр мягкий",250,500
"2019-12-31",1,"A3",126,"сыр твердый",250,1000
"2019-12-31",1,"A2",127,"продукты сырные",200,400
"2019-12-31",1,"A1",128,"сыр мягкий",200,500
"2019-12-31",1,"A1",129,"сыр твердый",500,1000
"2019-12-31",1,"A1",130,"продукты сырные",150,400
"2019-12-31",1,"A2",131,"продукты сырные",500,400
"2019-12-31",1,"A2",132,"сыр мягкий",0,500
"2019-12-31",1,"A2",133,"продукты сырные",450,400
"2019-12-31",1,"A3",134,"сыр мягкий",400,500
"2019-12-31",1,"A4",135,"сыр мягкий",450,525
"2019-12-31",1,"A2",136,"сыр мягкий",450,500
"2019-12-31",1,"A1",137,"продукты сырные",50,400
"2019-12-31",1,"A4",138,"сыр мягкий",200,525
"2019-12-31",1,"A2",139,"сыр мягкий",50,500
"2019-12-31",1,"A3",140,"прочие сыры",300,700
"2019-12-31",1,"A1",141,"сыр полутвердый",100,600
"2019-12-31",1,"A1",142,"продукты сырные",450,400
"2019-12-31",1,"A4",143,"сыр твердый",450,1050
"2019-12-31",1,"A2",144,"продукты сырные",450,400
"2019-12-31",1,"A3",145,"прочие сыры",200,700
"2019-12-31",1,"A1",146,"продукты сырные",200,400
"2019-12-31",1,"A2",147,"сыр твердый",450,1000
"2019-12-31",1,"A1",148,"сыр твердый",150,1000
"2019-12-31",1,"A3",149,"продукты сырные",350,400
"2019-12-31",1,"A5",150,"сыр твердый",500,950
"2020-01-01",1,"A5",18,"продукты сырные",500,380
"2020-01-01",1,"A1",24,"сыр полутвердый",450,600
"2020-01-01",1,"A1",28,"продукты сырные",400,400
"2020-01-01",1,"A5",42,"прочие сыры",250,665
"2020-01-01",1,"A1",44,"сыр полутвердый",1000,600
"2020-01-01",1,"A1",69,"прочие сыры",950,700
"2020-01-01",1,"A2",80,"сыр твердый",250,1050
"2020-01-01",1,"A2",87,"сыр твердый",150,1050
"2020-01-01",1,"A5",88,"сыр мягкий",350,475
"2020-01-01",1,"A2",94,"сыр твердый",200,1050
"2020-01-01",1,"A4",98,"сыр твердый",200,1103
"2020-01-01",1,"A3",105,"продукты сырные",200,440
"2020-01-01",1,"A4",114,"сыр мягкий",900,551
"2020-01-01",1,"A2",132,"сыр мягкий",250,525
"2020-01-01",1,"A1",137,"продукты сырные",100,400
"2020-01-01",1,"A2",139,"сыр мягкий",1000,525
"2020-01-02",1,"A5",91,"сыр твердый",900,950
"2020-01-02",1,"A2",102,"прочие сыры",650,735
"2020-01-02",1,"A2",104,"прочие сыры",950,735
"2020-01-02",1,"A2",109,"прочие сыры",700,735
"2020-01-02",1,"A1",112,"прочие сыры",250,700
"2020-01-02",1,"A1",121,"продукты сырные",500,400
"2020-01-02",1,"A2",123,"сыр твердый",700,1050
"2020-01-02",1,"A1",141,"сыр полутвердый",150,600
"2020-01-02",1,"A1",148,"сыр твердый",650,1000
"2020-01-03",1,"A1",116,"прочие сыры",450,700
"2020-01-03",1,"A1",137,"продукты сырные",200,400
"2020-01-04",1,"A2",2,"продукты сырные",600,420
"2020-01-04",1,"A3",10,"сыр мягкий",550,550
"2020-01-04",1,"A1",15,"сыр полутвердый",700,600
"2020-01-04",1,"A1",37,"прочие сыры",100,700
"2020-01-04",1,"A1",52,"сыр мягкий",350,500
"2020-01-04",1,"A1",60,"продукты сырные",800,400
"2020-01-04",1,"A1",62,"сыр твердый",200,1000
"2020-01-04",1,"A1",130,"продукты сырные",600,400
"2020-01-04",1,"A4",138,"сыр мягкий",100,551
"2020-01-04",1,"A3",145,"прочие сыры",900,770
"2020-01-04",1,"A1",146,"продукты сырные",650,400
"2020-01-04",1,"A4",149,"продукты сырные",1000,340
"2020-01-05",1,"A2",111,"сыр полутвердый",900,630
"2020-01-05",1,"A3",115,"продукты сырные",550,440
"2020-01-05",1,"A1",120,"прочие сыры",400,700
"2020-01-05",1,"A2",127,"продукты сырные",150,420
"2020-01-05",1,"A1",128,"сыр мягкий",150,500
"2020-01-05",1,"A3",140,"прочие сыры",750,770
"2020-01-05",1,"A1",141,"сыр полутвердый",850,600
"2020-01-05",1,"A5",150,"сыр твердый",450,950
"2020-01-06",1,"A3",10,"сыр мягкий",450,500
"2020-01-06",1,"A4",79,"сыр твердый",350,893
"2020-01-06",1,"A2",87,"сыр твердый",150,1050
"2020-01-06",1,"A4",98,"сыр твердый",450,893
"2020-01-06",1,"A3",115,"продукты сырные",450,400
"2020-01-06",1,"A4",117,"сыр твердый",500,893
"2020-01-06",1,"A1",119,"продукты сырные",200,400
"2020-01-06",1,"A3",125,"сыр мягкий",900,500
"2020-01-06",1,"A3",126,"сыр твердый",150,1000
"2020-01-06",1,"A4",138,"сыр мягкий",1000,551
"2020-01-06",1,"A3",140,"прочие сыры",450,700
"2020-01-06",1,"A4",143,"сыр твердый",200,893
"2020-01-06",1,"A2",147,"сыр твердый",350,1050
"2020-01-07",1,"A2",17,"сыр твердый",200,1050
"2020-01-07",1,"A1",53,"сыр полутвердый",900,600
"2020-01-07",1,"A5",59,"сыр мягкий",350,489
"2020-01-07",1,"A2",61,"сыр мягкий",800,525
"2020-01-07",1,"A1",81,"сыр твердый",200,1000
"2020-01-07",1,"A3",83,"сыр полутвердый",700,600
"2020-01-07",1,"A3",92,"прочие сыры",550,700
"2020-01-07",1,"A5",93,"сыр твердый",200,979
"2020-01-07",1,"A3",96,"продукты сырные",850,400
"2020-01-07",1,"A2",132,"сыр мягкий",350,525
"2020-01-07",1,"A1",137,"продукты сырные",350,400
"2020-01-08",1,"A2",94,"сыр твердый",100,1050
"2020-01-08",1,"A3",105,"продукты сырные",250,400
"2020-01-08",1,"A1",112,"прочие сыры",500,700
"2020-01-08",1,"A2",136,"сыр мягкий",550,525
"2020-01-08",1,"A1",142,"продукты сырные",100,400
"2020-01-08",1,"A2",144,"продукты сырные",800,420
"2020-01-09",1,"A1",86,"прочие сыры",900,700
"2020-01-09",1,"A3",106,"продукты сырные",150,400
"2020-01-09",1,"A3",113,"прочие сыры",700,700
"2020-01-09",1,"A2",124,"сыр твердый",700,1050
"2020-01-09",1,"A2",127,"продукты сырные",700,420
"2020-01-09",1,"A1",128,"сыр мягкий",750,500
"2020-01-09",1,"A3",134,"сыр мягкий",600,500
"2020-01-10",1,"A1",4,"сыр мягкий",200,500
"2020-01-10",1,"A1",7,"сыр мягкий",1000,500
"2020-01-10",1,"A2",39,"сыр полутвердый",900,630
"2020-01-10",1,"A1",45,"сыр мягкий",700,500
"2020-01-10",1,"A1",51,"продукты сырные",150,400
"2020-01-10",1,"A3",55,"продукты сырные",900,400
"2020-01-10",1,"A1",57,"сыр полутвердый",300,600
"2020-01-10",1,"A2",70,"продукты сырные",650,420
"2020-01-10",1,"A1",76,"сыр твердый",350,1000
"2020-01-10",1,"A1",85,"сыр мягкий",350,500
"2020-01-10",1,"A1",99,"сыр полутвердый",900,600
"2020-01-10",1,"A4",100,"сыр мягкий",600,551
"2020-01-10",1,"A1",101,"продукты сырные",300,400
"2020-01-10",1,"A5",107,"сыр мягкий",700,489
"2020-01-10",1,"A3",126,"сыр твердый",350,1000
"2020-01-10",1,"A2",133,"продукты сырные",750,420
"2020-01-10",1,"A4",135,"сыр мягкий",350,551
"2020-01-10",1,"A1",142,"продукты сырные",900,400
"2020-01-10",1,"A5",150,"сыр твердый",1000,979
"2020-01-11",1,"A1",37,"прочие сыры",750,700
"2020-01-11",1,"A2",87,"сыр твердый",550,1050
"2020-01-11",1,"A1",119,"продукты сырные",100,400
"2020-01-11",1,"A4",143,"сыр твердый",350,893
"2020-01-11",1,"A2",147,"сыр твердый",100,1050
"2020-01-11",1,"A1",148,"сыр твердый",400,1000
"2020-01-12",1,"A2",82,"прочие сыры",100,735
"2020-01-12",1,"A2",94,"сыр твердый",150,1050
"2020-01-12",1,"A4",97,"сыр мягкий",450,551
"2020-01-12",1,"A2",103,"сыр твердый",600,1050
"2020-01-12",1,"A5",118,"продукты сырные",800,391
"2020-01-12",1,"A5",122,"сыр твердый",850,979
"2020-01-12",1,"A1",129,"сыр твердый",600,1000
"2020-01-12",1,"A2",131,"продукты сырные",400,420
"2020-01-13",1,"A1",1,"сыр полутвердый",150,570
"2020-01-13",1,"A2",3,"сыр твердый",300,900
"2020-01-13",1,"A1",4,"сыр мягкий",450,475
"2020-01-13",1,"A1",6,"прочие сыры",500,665
"2020-01-13",1,"A1",7,"сыр мягкий",200,475
"2020-01-13",1,"A1",9,"сыр мягкий",150,475
"2020-01-13",1,"A1",11,"продукты сырные",100,380
"2020-01-13",1,"A1",16,"продукты сырные",450,380
"2020-01-13",1,"A2",17,"сыр твердый",200,900
"2020-01-13",1,"A1",19,"сыр полутвердый",150,570
"2020-01-13",1,"A1",20,"сыр полутвердый",300,570
"2020-01-13",1,"A1",21,"сыр мягкий",450,475
"2020-01-13",1,"A2",22,"сыр полутвердый",350,540
"2020-01-13",1,"A1",24,"сыр полутвердый",150,570
"2020-01-13",1,"A2",30,"продукты сырные",450,360
"2020-01-13",1,"A1",32,"сыр твердый",250,950
"2020-01-13",1,"A1",33,"продукты сырные",250,380
"2020-01-13",1,"A2",35,"сыр твердый",400,900
"2020-01-13",1,"A2",36,"сыр мягкий",100,450
"2020-01-13",1,"A1",37,"прочие сыры",450,665
"2020-01-13",1,"A1",38,"прочие сыры",500,665
"2020-01-13",1,"A2",39,"сыр полутвердый",450,540
"2020-01-13",1,"A1",40,"сыр полутвердый",250,570
"2020-01-13",1,"A1",43,"сыр полутвердый",150,570
"2020-01-13",1,"A1",44,"сыр полутвердый",500,570
"2020-01-13",1,"A1",46,"прочие сыры",300,665
"2020-01-13",1,"A1",49,"сыр полутвердый",400,570
"2020-01-13",1,"A1",50,"сыр мягкий",300,475
"2020-01-13",1,"A1",51,"продукты сырные",250,380
"2020-01-13",1,"A1",52,"сыр мягкий",500,475
"2020-01-13",1,"A1",53,"сыр полутвердый",300,570
"2020-01-13",1,"A2",54,"сыр полутвердый",300,540
"2020-01-13",1,"A1",57,"сыр полутвердый",450,570
"2020-01-13",1,"A1",62,"сыр твердый",400,950
"2020-01-13",1,"A2",64,"сыр мягкий",350,450
"2020-01-13",1,"A1",65,"продукты сырные",100,380
"2020-01-13",1,"A4",66,"сыр полутвердый",400,536
"2020-01-13",1,"A2",68,"продукты сырные",350,360
"2020-01-13",1,"A1",73,"продукты сырные",100,380
"2020-01-13",1,"A2",74,"сыр полутвердый",400,540
"2020-01-13",1,"A1",76,"сыр твердый",300,950
"2020-01-13",1,"A2",77,"продукты сырные",500,360
"2020-01-13",1,"A1",78,"сыр твердый",350,950
"2020-01-13",1,"A2",80,"сыр твердый",300,900
"2020-01-13",1,"A1",85,"сыр мягкий",450,475
"2020-01-13",1,"A1",86,"прочие сыры",250,665
"2020-01-13",1,"A2",87,"сыр твердый",350,900
"2020-01-13",1,"A5",88,"сыр мягкий",200,498
"2020-01-13",1,"A2",94,"сыр твердый",100,900
"2020-01-13",1,"A2",95,"сыр полутвердый",300,540
"2020-01-13",1,"A1",99,"сыр полутвердый",250,570
"2020-01-13",1,"A1",101,"продукты сырные",300,380
"2020-01-13",1,"A2",102,"прочие сыры",450,630
"2020-01-13",1,"A1",110,"сыр твердый",300,950
"2020-01-13",1,"A2",111,"сыр полутвердый",200,540
"2020-01-13",1,"A1",112,"прочие сыры",100,665
"2020-01-13",1,"A1",116,"прочие сыры",1000,665
"2020-01-13",1,"A1",119,"продукты сырные",350,380
"2020-01-13",1,"A1",120,"прочие сыры",250,665
"2020-01-13",1,"A1",121,"продукты сырные",300,380
"2020-01-13",1,"A2",123,"сыр твердый",350,900
"2020-01-13",1,"A2",127,"продукты сырные",300,360
"2020-01-13",1,"A1",128,"сыр мягкий",100,475
"2020-01-13",1,"A1",129,"сыр твердый",250,950
"2020-01-13",1,"A1",130,"продукты сырные",200,380
"2020-01-13",1,"A2",131,"продукты сырные",100,360
"2020-01-13",1,"A2",133,"продукты сырные",450,360
"2020-01-13",1,"A2",136,"сыр мягкий",300,450
"2020-01-13",1,"A1",137,"продукты сырные",800,380
"2020-01-13",1,"A2",139,"сыр мягкий",150,450
"2020-01-13",1,"A1",141,"сыр полутвердый",450,570
"2020-01-13",1,"A1",142,"продукты сырные",400,380
"2020-01-13",1,"A2",144,"продукты сырные",400,360
"2020-01-13",1,"A1",146,"продукты сырные",250,380
"2020-01-13",1,"A2",147,"сыр твердый",450,900
"2020-01-14",1,"A5",41,"прочие сыры",350,697
"2020-01-14",1,"A1",81,"сыр твердый",700,950
"2020-01-14",1,"A5",93,"сыр твердый",200,995
"2020-01-14",1,"A3",108,"сыр мягкий",700,550
"2020-01-15",1,"A1",89,"продукты сырные",250,380
"2020-01-15",1,"A5",90,"сыр твердый",600,995
"2020-01-15",1,"A2",132,"сыр мягкий",250,450
"2020-01-16",1,"A2",82,"прочие сыры",100,630
"2020-01-16",1,"A4",149,"продукты сырные",850,340
"2020-01-17",1,"A1",31,"сыр мягкий",150,475
"2020-01-17",1,"A1",71,"сыр мягкий",350,475
"2020-01-17",1,"A1",72,"сыр твердый",700,950
"2020-01-17",1,"A1",84,"продукты сырные",500,380
"2020-01-17",1,"A3",105,"продукты сырные",500,440
"2020-01-17",1,"A4",143,"сыр твердый",450,1103
"2020-01-17",1,"A1",148,"сыр твердый",200,950
"2020-01-18",1,"A5",42,"прочие сыры",850,697
"2020-01-18",1,"A3",126,"сыр твердый",250,1100
"2020-01-18",1,"A4",135,"сыр мягкий",650,551
"2020-01-19",1,"A3",145,"прочие сыры",350,770
"2020-01-19",1,"A1",146,"продукты сырные",700,380
"2020-01-19",1,"A2",147,"сыр твердый",900,900
"2020-01-20",1,"A1",11,"продукты сырные",900,400
"2020-01-20",1,"A3",25,"прочие сыры",650,700
"2020-01-20",1,"A4",26,"сыр твердый",900,893
"2020-01-20",1,"A4",47,"сыр мягкий",300,446
"2020-01-20",1,"A2",58,"сыр твердый",650,1050
"2020-01-20",1,"A1",67,"прочие сыры",250,700
"2020-01-20",1,"A2",82,"прочие сыры",850,735
"2020-01-20",1,"A5",88,"сыр мягкий",900,504
"2020-01-20",1,"A4",100,"сыр мягкий",250,446
"2020-01-20",1,"A3",106,"продукты сырные",700,400
"2020-01-20",1,"A3",108,"сыр мягкий",200,500
"2020-01-20",1,"A4",114,"сыр мягкий",400,446
"2020-01-20",1,"A1",120,"прочие сыры",550,700
"2020-01-20",1,"A1",121,"продукты сырные",450,400
"2020-01-20",1,"A4",135,"сыр мягкий",100,446
"2020-01-20",1,"A4",143,"сыр твердый",200,893
"2020-01-20",1,"A1",148,"сыр твердый",900,1000
"2020-01-20",1,"A5",150,"сыр твердый",1000,1007
"2020-01-21",1,"A5",93,"сыр твердый",600,1007
"2020-01-21",1,"A2",94,"сыр твердый",100,1050
"2020-01-21",1,"A1",119,"продукты сырные",550,400
"2020-01-21",1,"A4",132,"сыр мягкий",250,446
"2020-01-22",1,"A1",112,"прочие сыры",700,700
"2020-01-22",1,"A4",117,"сыр твердый",950,893
"2020-01-22",1,"A1",130,"продукты сырные",200,400
"2020-01-23",1,"A4",98,"сыр твердый",600,893
"2020-01-23",1,"A3",134,"сыр мягкий",600,500
"2020-01-23",1,"A2",136,"продукты сырные",450,420
"2020-01-23",1,"A4",138,"сыр мягкий",700,446
"2020-01-24",1,"A3",27,"прочие сыры",800,700
"2020-01-24",1,"A3",56,"прочие сыры",1000,700
"2020-01-24",1,"A1",89,"продукты сырные",650,400
"2020-01-24",1,"A1",110,"сыр твердый",400,1000
"2020-01-24",1,"A3",126,"сыр твердый",750,1000
"2020-01-24",1,"A4",131,"продукты сырные",400,340
"2020-01-25",1,"A2",94,"сыр твердый",400,1050
"2020-01-25",1,"A3",113,"прочие сыры",250,700
"2020-01-25",1,"A2",124,"сыр твердый",300,1050
"2020-01-25",1,"A3",140,"прочие сыры",600,700
"2020-01-25",1,"A3",145,"прочие сыры",900,700
"2020-01-26",1,"A3",92,"прочие сыры",800,700
"2020-01-26",1,"A2",109,"прочие сыры",250,735
"2020-01-26",1,"A2",123,"сыр твердый",500,1050
"2020-01-26",1,"A3",125,"сыр мягкий",800,500
"2020-01-26",1,"A4",149,"продукты сырные",200,340
"2020-01-27",1,"A3",5,"прочие сыры",750,770
"2020-01-27",1,"A1",13,"сыр полутвердый",100,600
"2020-01-27",1,"A4",14,"сыр мягкий",750,551
"2020-01-27",1,"A1",29,"сыр мягкий",800,500
"2020-01-27",1,"A1",31,"сыр мягкий",450,500
"2020-01-27",1,"A2",36,"продукты сырные",150,420
"2020-01-27",1,"A4",63,"сыр полутвердый",900,662
"2020-01-27",1,"A1",73,"продукты сырные",900,400
"2020-01-27",1,"A2",95,"сыр полутвердый",750,630
"2020-01-27",1,"A4",97,"сыр мягкий",750,551
"2020-01-27",1,"A1",130,"продукты сырные",450,400
"2020-01-27",1,"A1",137,"продукты сырные",650,400
"2020-01-28",1,"A1",28,"продукты сырные",350,400
"2020-01-28",1,"A3",115,"продукты сырные",250,440
"2020-01-28",1,"A4",143,"сыр твердый",550,1103
"2020-01-28",1,"A4",144,"продукты сырные",200,340
"2020-01-29",1,"A4",149,"продукты сырные",550,340
"2020-01-30",1,"A2",8,"сыр мягкий",350,525
"2020-01-30",1,"A5",34,"сыр полутвердый",250,610
"2020-01-30",1,"A4",65,"продукты сырные",250,340
"2020-01-30",1,"A2",75,"продукты сырные",100,420
"2020-01-30",1,"A4",101,"продукты сырные",750,340
"2020-01-30",1,"A2",111,"сыр полутвердый",100,630
"2020-01-30",1,"A5",118,"продукты сырные",200,407
"2020-01-30",1,"A1",121,"продукты сырные",200,400
"2020-01-30",1,"A5",150,"сыр твердый",200,1016
"2020-01-31",1,"A5",59,"сыр мягкий",400,508
"2020-01-31",1,"A3",83,"сыр полутвердый",700,660
"2020-01-31",1,"A5",122,"сыр твердый",950,1016
"2020-01-31",1,"A1",129,"сыр твердый",1000,1000
"2020-01-31",1,"A2",136,"продукты сырные",300,420
"2020-01-31",1,"A1",146,"продукты сырные",1000,400
"2020-01-31",1,"A2",147,"сыр твердый",500,1050
"2020-02-01",1,"A5",91,"сыр твердый",500,1016
"2020-02-01",1,"A2",103,"сыр твердый",600,1050
"2020-02-01",1,"A2",124,"сыр твердый",250,1050
"2020-02-01",1,"A4",127,"продукты сырные",200,340
"2020-02-01",1,"A1",142,"продукты сырные",950,400
"2020-02-01",1,"A4",144,"продукты сырные",450,340
"2020-02-01",1,"A1",148,"сыр твердый",500,1000
"2020-02-01",1,"A5",150,"сыр твердый",550,1016
"2020-02-02",1,"A2",111,"сыр полутвердый",800,630
"2020-02-02",1,"A1",120,"прочие сыры",900,700
"2020-02-02",1,"A4",131,"продукты сырные",300,340
"2020-02-03",1,"A3",5,"прочие сыры",300,700
"2020-02-03",1,"A1",11,"продукты сырные",500,380
"2020-02-03",1,"A3",12,"сыр твердый",950,1000
"2020-02-03",1,"A1",13,"сыр полутвердый",250,570
"2020-02-03",1,"A2",17,"сыр твердый",950,900
"2020-02-03",1,"A5",23,"сыр твердый",700,1024
"2020-02-03",1,"A1",33,"продукты сырные",400,380
"2020-02-03",1,"A1",43,"сыр полутвердый",550,570
"2020-02-03",1,"A3",48,"продукты сырные",750,400
"2020-02-03",1,"A1",73,"продукты сырные",250,380
"2020-02-03",1,"A3",83,"сыр полутвердый",100,600
"2020-02-03",1,"A1",84,"продукты сырные",350,380
"2020-02-03",1,"A2",94,"сыр твердый",400,900
"2020-02-03",1,"A2",95,"сыр полутвердый",500,540
"2020-02-03",1,"A2",104,"прочие сыры",800,630
"2020-02-03",1,"A3",105,"продукты сырные",250,400
"2020-02-03",1,"A5",107,"сыр мягкий",700,512
"2020-02-03",1,"A1",110,"сыр твердый",150,950
"2020-02-03",1,"A2",111,"сыр полутвердый",300,540
"2020-02-03",1,"A1",112,"прочие сыры",350,665
"2020-02-03",1,"A3",113,"прочие сыры",950,700
"2020-02-03",1,"A3",115,"продукты сырные",750,400
"2020-02-03",1,"A1",119,"продукты сырные",150,380
"2020-02-03",1,"A1",120,"прочие сыры",150,665
"2020-02-03",1,"A1",121,"продукты сырные",300,380
"2020-02-03",1,"A2",123,"сыр твердый",250,900
"2020-02-03",1,"A1",128,"сыр мягкий",550,475
"2020-02-03",1,"A1",129,"сыр твердый",250,950
"2020-02-03",1,"A1",130,"продукты сырные",300,380
"2020-02-03",1,"A2",132,"сыр мягкий",600,450
"2020-02-03",1,"A1",137,"продукты сырные",500,380
"2020-02-03",1,"A2",139,"сыр мягкий",100,450
"2020-02-03",1,"A1",141,"сыр полутвердый",750,570
